+	+	plus sign
=	=	equal to
 °ซ  °ฟ 	° c ° f	เซลเซียส ฟาเรนไฮต์
 ซม	cm	cm.
 −°ซ  °ฟ	- ° c ° f	thai letters
×	×	letter x
γ	γ	y
π	π	pi
กกกก	kg	a thai letter repeated 4 times
กกกข	khor khor	4 thai alphabets - jibberish
กขขข	abc b	4 of thai letters
กขขขขขขข	a b a b b b a	abbbbbbb
กฎ	las reglas	law, rule
กฎของโคไซน์	ley coseno	law of cosines
กฎแห่งกรรม	karma	bad karma
กติกา	regla	rule
กทม	bangkok	agency
กนู	caballero	gnu - computer related acronym
กบ	una rana	frog
กบฏทหารนอกราชการ	insurrección militar	coup de lat
กมล	lirio	kamon
กมลรัตน์	kamonrat	kamolrat - a surname
กรณีที่	el caso	case
กรมขุนอิศเรศรังสรรค์	krom khun iset rangsan	the convention of angels
กรมขุนเพ็ชรบูรณ์อินทราชัย	kromkhunpetchaboon-indachai	department of....
กรมข่าวทหารอากาศ	departamento de noticias de la fuerza aérea	communication department of the thai air force
กรมควบคุมโรค	departamento de control de enfermedades	department of disease control
กรมทหารราบที่	regimiento de infantería	infantry regiment
กรมรบพิเศษที่	el departamento especial de combate	special force group
กรมศิลปากร	departamento de bellas artes	fine arts department
กรมหลวงนราธิวาสราชนครินทร์	krom luang narathiwatratchanakharin	krom ma loung naratifatrachanakarin - the name of a royal family member
กรมหลวงสงขลานครินทร์	kromluang songkhla nakarin	prince of songkla
กรมอุตุนิยมวิทยา	departamento meteorológico	the meteorology department
กรรชัย	kanchai	kanchai
กรอง	filtro	screen
กระดูกค้อน	hueso de martillo	malleus, hammer bone
กระดูกต้นแขน	húmero	humerus
กระดูกฝ่ามือ	palmeras	metacapus
กระดูกสะบัก	omóplato	scapula
กระดูกสะบ้า	rótula	kneecap
กระทรวงกลาโหม	ministerio de defensa	defense ministry
กระทรวงการคลัง	ministerio de hacienda	ministry of finance
กระทรวงการต่างประเทศ	ministerio de asuntos exteriores	ministry of foreign affairs
กระทรวงวัฒนธรรม	ministerio de cultura	ministry of culture
กระทรวงศึกษาธิการ	ministerio de educacion	ministry of education
กระทรวงสาธารณสุข	ministerio de salud publica	ministry of public health
กระทรวงอุตสาหกรรม	ministerio de industria	ministry of industry
กระทรวงเกษตรและสหกรณ์	ministerio de agricultura y cooperativas	ministry of agriculture and cooperatives
กระทรวงเศรษฐการ	ministerio de asuntos económicos	ministry of commerce
กระทุ่มแบน	canasta pequeña	krathum baen district, samut songkram province
กระนวน	echada	granuan - location in knon kan province
กระนั้น	no obstante	however
กระบวนการสร้าง	proceso de construcción	anabolism
กระบวนการสร้างและสลาย	proceso de creación y desintegración.	metabolism
กระบอง	blackjack	club
กระบะทราย	caja de arena	litter box or sand box
กระบี่กระบอง	espada	krabi krabong (swordplay)
กระรอก	ardilla	squirrel
กระวนกระวาย	ansioso	nervous
กระหม่อม	fontanel	fontanelle
กระเพาะอาหาร	estómago	stomach
กระแต	ardilla	wasp
กรับ	recoger	wooden rhythm clappers
กรับพวง	elige un montón	krap phuang
กรับเสภา	krapao	wooden rhythm clappers
กรัม	gramos	gram
กรัยวิเชียร	kraiwichian	krivician - a surname
กรานาดา	granada	granada
กริม	grimm	grim
กรี	gris	karee
กรุง	ciudad	city
กรุงธนบุรี	krung thon buri	thonburi city
กรุงลอนดอน	londres	london
กรุงศรีอยุธยา	ayutthaya	sri ayuttaya city - former capital of thailand
กรุงเทพ	bangkok	bangkok
กรุงเทพเชียงใหม่กรุงเทพ	bangkok, chiang mai, bangkok	bangkok changmai bangkok
กรุงเทพโพลล์	encuesta de bangkok	bangkok poll
กรุ๊ป	grupo	group
กลอง	el tambor	drum
กลองมโหระทึก	gran tambor	big drum
กลองยาว	tambor	tom-tom
กลองสองหน้า	tambor de dos caras	glong songna
กลอน	verso	poem
กลอบูลิน	brillante	globulin
กลาง	el medio	in the middle
กลิ่น	el olor	odor
กลุ่มดาวกล้องจุลทรรศน์	constelaciones de microscopios	microscopium
กลุ่มดาวนกทูแคน	tucán	tucana
กลุ่มดาวสิ่ว	cincel	siu star
กลุ่มดาวเข็มทิศ	brújula de constelación	pyxis constellation
กลุ่มดาวเตาหลอม	alto horno	fornax
กลุ่มดาวแมงป่อง	escorpión	scorpion constellation
กลุ่มดาวแมลงวัน	moscas	musca
กลุ่มที่	el grupo	group
กลุ่มแสงอุษา	usa light group	light at dawn
กลูคากอน	glucon	glucagon
กล่าวคือ	es decir	that is
กล้วยไม้ดาว	orquídea estrella	type of orchid that have slim petal like star
กล้องถ่ายภาพ	cámara	camera
กล้ามเนื้อ	músculo	muscle
กวม	guam	obscure
กวาง	el ciervo	deer
กวิน	kawin	gwen - a name
กวี	el poeta	poet
กว่า	que	than
กองกลาง	mediocampista	headquarter
กองการบินทหารเรือ	división de aviación naval	the flying section of the navy
กองการศึกษา	división de educación	education group
กองการเจ้าหน้าที่	división de personal	division of personnel
กองกำลังกึ่งทหาร	fuerzas semi-militares	armforces
กองคลัง	división de finanzas	division of finance
กองทัพ	el ejercito	arm forces
กองทัพบกไทย	ejército tailandés	thai army
กองทัพภาคที่	ejército de la región	army area
กองทัพเรือ	armada	navy
กองทัพเรือไทย	marina tailandesa	the royal thai navy
กองทัพแห่งความชอบธรรม	ejercito de justicia	army of the righteous
กองทัพไทย	ejército tailandés	thai military forces
กองบิน	fuerza aerea	air force
กองบินปีกหมุนที่	ala ala giratoria	flight corp number __________
กองพลทหารม้าที่	la brigada de caballería	cavalry division
กองพันทหารช่างที่	la brigada de ingenieros	troop unit number ___________`
กอด	un abrazo	kord
กอนซาเลซ	gonzález	gonzales - a name
กอร์ดอน	gordon	gordon
กอลมเบต์	goreme	glombet - a catholic priest
กอล์ฟ	el golf	golf
กอล์ฟไมค์	micrófono de golf	golf-mike
กะเหรี่ยง	karen	karen
กะโหลก	el cráneo	skull
กะโหลกศีรษะ	calavera	skull; cranium
กังหันชัยพัฒนา	turbina chaipattana	chaipattana's windmill
กันดั้ม	gundam	gundam - a cartoon
กันตัง	kantang	kuntun in trung state
กันทรลักษ์	kantharalak	kuntaraluk - an area in thailand
กันฟอร์ม	forma	gun form
กันอริ	canario	gan-ari
กันเอง	amigablemente	casual
กับนางสุจาริณี	con la señora sucharinee	with mrs. sujarinee
กัมปูเชีย	kampuchia	kampuchea
กัมพูชา	camboya	cambodia
กัมพูชาประชาธิปไตย	camboya democrática	democratic kampuchea
กัมพูชาเป็นประเทศที่มีป่าไม้อุดมสมบูรณ์มากที่สุดหากเปรียบเทียบกับประเทศเพื่อนบ้าน	camboya es el país con los bosques más abundantes en comparación con los países vecinos.	cambodia is the country with nice, healthy forests
กัมพูชาเป็นอดีตประเทศอาณานิคมของฝรั่งเศสในภูมิภาคเอเชียตะวันออกเฉียงใต้เพียงแค่ประเทศเดียวเท่านั้นที่มีการปกครองด้วยระบอบราชาธิปไตยภายใต้รัฐธรรมนูญ	camboya es el único antiguo país colonial francés en el sudeste asiático que tiene la monarquía bajo la constitución.	cambodia was a former french colony
กัมพูชาเป็นอาณานิคมของฝรั่งเศสมาตั้งแต่พศ	camboya ha sido una colonia francesa desde entonces.	cambodia was a france colony from year
กัวเตมาลา	guatemala	guatemala
กานซู	gansu	honshu in china
กานต์	kan	kan
กานา	ghana	ghana
กานามัยซิน	kanamicina	kanamycin
กาบอง	gabón	baton
กาพย์ฉบัง	poema épico	poem
กาพย์สุรางคนางค์	poema	gabsuranknang
กาม	insensible	lust
กาย	el cuerpo	body
การ	el	project
การกีฬา	deportes	sport
การขัดเกลาทางสังคม	socializacion	socialization
การขับถ่าย	excreción	excretion
การขับไล่	desalojo	discharge
การคมนาคม	transporte	transportation department
การคลัง	finanzas	public finance
