+	+	plus sign
=	=	equal to
 °ซ  °ฟ 	° c ° f.	เซลเซียส ฟาเรนไฮต์
 ซม	cm	cm.
 −°ซ  °ฟ	- ° c ° f.	thai letters
×	×	letter x
γ	γ	y
π	π	pi
กกกก	kg	a thai letter repeated 4 times
กกกข	khor khor	4 thai alphabets - jibberish
กขขข	abc b	4 of thai letters
กขขขขขขข	a b a b b b a	abbbbbbb
กฎ	die regeln	law, rule
กฎของโคไซน์	kosinusgesetz	law of cosines
กฎแห่งกรรม	karma	bad karma
กติกา	regel	rule
กทม	bangkok	agency
กนู	ritter	gnu - computer related acronym
กบ	ein frosch	frog
กบฏทหารนอกราชการ	militärischer aufstand	coup de lat
กมล	lily	kamon
กมลรัตน์	kamonrat	kamolrat - a surname
กรณีที่	der fall	case
กรมขุนอิศเรศรังสรรค์	krom khun iset rangsan	the convention of angels
กรมขุนเพ็ชรบูรณ์อินทราชัย	kromkhunpetchaboon-indachai	department of....
กรมข่าวทหารอากาศ	abteilung der luftwaffen-nachrichten	communication department of the thai air force
กรมควบคุมโรค	abteilung für krankheitskontrolle	department of disease control
กรมทหารราบที่	infanterieregiment	infantry regiment
กรมรบพิเศษที่	die spezialkampfabteilung	special force group
กรมศิลปากร	abteilung für bildende künste	fine arts department
กรมหลวงนราธิวาสราชนครินทร์	krom luang narathiwatratchanakharin	krom ma loung naratifatrachanakarin - the name of a royal family member
กรมหลวงสงขลานครินทร์	kromluang songkhla nakarin	prince of songkla
กรมอุตุนิยมวิทยา	meteorologische abteilung	the meteorology department
กรรชัย	kanchai	kanchai
กรอง	filter	screen
กระดูกค้อน	hammer knochen	malleus, hammer bone
กระดูกต้นแขน	humerus	humerus
กระดูกฝ่ามือ	palmen	metacapus
กระดูกสะบัก	schulterblatt	scapula
กระดูกสะบ้า	patella	kneecap
กระทรวงกลาโหม	verteidigungsministerium	defense ministry
กระทรวงการคลัง	finanzministerium	ministry of finance
กระทรวงการต่างประเทศ	außenministerium	ministry of foreign affairs
กระทรวงวัฒนธรรม	kulturministerium	ministry of culture
กระทรวงศึกษาธิการ	bildungsministerium	ministry of education
กระทรวงสาธารณสุข	ministerium für öffentliche gesundheit	ministry of public health
กระทรวงอุตสาหกรรม	industrieministerium	ministry of industry
กระทรวงเกษตรและสหกรณ์	ministerium für landwirtschaft und genossenschaften	ministry of agriculture and cooperatives
กระทรวงเศรษฐการ	wirtschaftsministerium	ministry of commerce
กระทุ่มแบน	kleiner korb	krathum baen district, samut songkram province
กระนวน	pitch	granuan - location in knon kan province
กระนั้น	trotzdem	however
กระบวนการสร้าง	bauprozess	anabolism
กระบวนการสร้างและสลาย	prozess der schaffung und auflösung	metabolism
กระบอง	blackjack	club
กระบะทราย	sandkasten	litter box or sand box
กระบี่กระบอง	schwert	krabi krabong (swordplay)
กระรอก	eichhörnchen	squirrel
กระวนกระวาย	ängstlich	nervous
กระหม่อม	fontanel	fontanelle
กระเพาะอาหาร	magen	stomach
กระแต	chipmunk	wasp
กรับ	abholen	wooden rhythm clappers
กรับพวง	wähle einen haufen	krap phuang
กรับเสภา	krapao	wooden rhythm clappers
กรัม	gramm	gram
กรัยวิเชียร	kraiwichian	krivician - a surname
กรานาดา	granada	granada
กริม	grimm	grim
กรี	grau	karee
กรุง	stadt	city
กรุงธนบุรี	krung thon buri	thonburi city
กรุงลอนดอน	london	london
กรุงศรีอยุธยา	ayutthaya	sri ayuttaya city - former capital of thailand
กรุงเทพ	bangkok	bangkok
กรุงเทพเชียงใหม่กรุงเทพ	bangkok, chiang mai, bangkok	bangkok changmai bangkok
กรุงเทพโพลล์	bangkok umfrage	bangkok poll
กรุ๊ป	gruppe	group
กลอง	die trommel	drum
กลองมโหระทึก	große trommel	big drum
กลองยาว	trommel	tom-tom
กลองสองหน้า	zweiseitige trommel	glong songna
กลอน	vers	poem
กลอบูลิน	glänzend	globulin
กลาง	die mitte	in the middle
กลิ่น	der geruch	odor
กลุ่มดาวกล้องจุลทรรศน์	sternbilder von mikroskopen	microscopium
กลุ่มดาวนกทูแคน	tukan	tucana
กลุ่มดาวสิ่ว	meißel	siu star
กลุ่มดาวเข็มทิศ	sternbildkompass	pyxis constellation
กลุ่มดาวเตาหลอม	hochofen	fornax
กลุ่มดาวแมงป่อง	skorpion	scorpion constellation
กลุ่มดาวแมลงวัน	fliegen	musca
กลุ่มที่	die gruppe	group
กลุ่มแสงอุษา	usa light group	light at dawn
กลูคากอน	glucon	glucagon
กล่าวคือ	das heißt	that is
กล้วยไม้ดาว	sternorchidee	type of orchid that have slim petal like star
กล้องถ่ายภาพ	kamera	camera
กล้ามเนื้อ	muskel	muscle
กวม	guam	obscure
กวาง	der hirsch	deer
กวิน	kawin	gwen - a name
กวี	der dichter	poet
กว่า	als	than
กองกลาง	mittelfeldspieler	headquarter
กองการบินทหารเรือ	abteilung marinefliegerei	the flying section of the navy
กองการศึกษา	bildungsabteilung	education group
กองการเจ้าหน้าที่	personalabteilung	division of personnel
กองกำลังกึ่งทหาร	halbmilitärische kräfte	armforces
กองคลัง	schatzkammer	division of finance
กองทัพ	die armee	arm forces
กองทัพบกไทย	thailändische armee	thai army
กองทัพภาคที่	armee der region	army area
กองทัพเรือ	marine	navy
กองทัพเรือไทย	thailändische marine	the royal thai navy
กองทัพแห่งความชอบธรรม	armee der gerechtigkeit	army of the righteous
กองทัพไทย	thailändische armee	thai military forces
กองบิน	luftwaffe	air force
กองบินปีกหมุนที่	wing spinning wing	flight corp number __________
กองพลทหารม้าที่	die kavallerie-brigade	cavalry division
กองพันทหารช่างที่	die ingenieurbrigade	troop unit number ___________`
กอด	eine umarmung	kord
กอนซาเลซ	gonzalez	gonzales - a name
กอร์ดอน	gordon	gordon
กอลมเบต์	göreme	glombet - a catholic priest
กอล์ฟ	golf	golf
กอล์ฟไมค์	golfmikrofon	golf-mike
กะเหรี่ยง	karen	karen
กะโหลก	der schädel	skull
กะโหลกศีรษะ	schädel	skull; cranium
กังหันชัยพัฒนา	chaipattana-turbine	chaipattana's windmill
กันดั้ม	gundam	gundam - a cartoon
กันตัง	kantang	kuntun in trung state
กันทรลักษ์	kantharalak	kuntaraluk - an area in thailand
กันฟอร์ม	formular	gun form
กันอริ	kanarienvogel	gan-ari
กันเอง	freundlich	casual
กับนางสุจาริณี	mit frau sucharinee	with mrs. sujarinee
กัมปูเชีย	kampuchia	kampuchea
กัมพูชา	kambodscha	cambodia
กัมพูชาประชาธิปไตย	demokratisches kambodscha	democratic kampuchea
กัมพูชาเป็นประเทศที่มีป่าไม้อุดมสมบูรณ์มากที่สุดหากเปรียบเทียบกับประเทศเพื่อนบ้าน	kambodscha ist im vergleich zu den nachbarländern das land mit den meisten wäldern.	cambodia is the country with nice, healthy forests
กัมพูชาเป็นอดีตประเทศอาณานิคมของฝรั่งเศสในภูมิภาคเอเชียตะวันออกเฉียงใต้เพียงแค่ประเทศเดียวเท่านั้นที่มีการปกครองด้วยระบอบราชาธิปไตยภายใต้รัฐธรรมนูญ	kambodscha ist das einzige ehemalige französische kolonialland in südostasien, das gemäß der verfassung eine monarchie hat.	cambodia was a former french colony
กัมพูชาเป็นอาณานิคมของฝรั่งเศสมาตั้งแต่พศ	kambodscha ist seitdem eine französische kolonie.	cambodia was a france colony from year
กัวเตมาลา	guatemala	guatemala
กานซู	gansu	honshu in china
กานต์	kan	kan
กานา	ghana	ghana
กานามัยซิน	kanamycin	kanamycin
กาบอง	gabun	baton
กาพย์ฉบัง	episches gedicht	poem
กาพย์สุรางคนางค์	gedicht	gabsuranknang
กาม	wanton	lust
กาย	der körper	body
การ	die	project
การกีฬา	sport	sport
การขัดเกลาทางสังคม	sozialisation	socialization
การขับถ่าย	ausscheidung	excretion
