+	+	+
=	=	=
>	&gt;	>
|	el |	|
 	 	error in display
×	×	multiply
π	π	pie
φ	φ	phai
অ	no.	a
অংকিত	dibujado	drawn
অংশ	parte	part
অংশই	parte de ello	part
অংশও	partes también	part
অংশকে	a la parte	part
অংশগ্রহণ	participación	participation
অংশগ্রহণকারী	participantes	participant
অংশগ্রহণের	participación	participates
অংশটি	la parte	the part
অংশবিশেষ	parte	part of
অংশীদার	compañero	partner
অংশে	en parte	in part
অংশের	parte	part
অইউক্লিডীয়	euclidiana	euclid
অকাল	prematuro	premature
অক্টোবর	octubre	october
অক্টোবরডিসেম্বর	octubre-diciembre	october december
অক্টোবরে	en octubre	in october
অক্ষ	eje	axis
অক্ষম	discapacitado	disable
অক্ষর	caracteres	alphabet
অক্ষরে	en letras	alphabet
অক্ষরের	de letras	alphabet
অক্ষাংশ	latitud	latitude
অক্ষের	del eje	of axis
অক্সফোর্ড	oxford	oxford
অক্সাইড	óxido	oxide
অক্সিজেন	oxígeno	oxygen
অক্সিজেনের	de oxigeno	of oxygen
অখ্রিষ্টান	no cristiano	not of christian religion
অগত্যা	no necesariamente	consequence
অগস্ট	agosto	august
অগ্নিসংযোগ	incendio provocado	firing
অগ্ন্যাশয়	páncreas	pacreas
অগ্রগতি	progreso	development
অগ্রগতির	de progreso	development
অগ্রগমন	progreso	progress
অগ্রগামী	pionero	leading
অগ্রণী	pionero	pioneer
অগ্রযাত্রার	progreso	heroic lead to a journey
অগ্রসর	adelante	proceed
অঙ্ক	dígitos	mathematics
অঙ্কন	dibujo	drawing
অঙ্কিত	dibujado	drawn
অঙ্কের	de números	digit
অঙ্গ	extremidades	part
অঙ্গনে	en el patio	courtyard
অঙ্গরাজ্য	estado	part state
অঙ্গরাজ্যের	del estado	province
অঙ্গীকার	promesa	promise
অঙ্গীভূত	incorporado	included
অঙ্গুরীমাল	uñas	oligochaeta
অঙ্গের	extremidades	part
অচিরেই	pronto	within a short time
অজস্র	mucho	many
অজানা	desconocido	unknown
অজানাঅমীমাংসিত	desconocido sin resolver	unknown
অজ্ঞাত	desconocido	unknown
অজ্ঞেয়বাদ	agnosticismo	agnosticim
অঞ্চল	región	area,  region
অঞ্চলকে	a la region	the area
অঞ্চলগুলি	regiones	places
অঞ্চলগুলির	de regiones	regions
অঞ্চলগুলোতে	en las regiones	regions
অঞ্চলটি	la zona	the region
অঞ্চলটিকে	a la region	region
অঞ্চলটির	de la región	area
অঞ্চলসমূহ	territorios	zones
অঞ্চলে	en la región	in area
অঞ্চলেই	en la región	region
অঞ্চলেও	incluso en la región	area too
অঞ্চলের	de la región	of the area
অটো	auto	auto
অডিও	audio	adio
অণু	moléculas	molecule
অণুজীব	microorganismos	bacteria
অণুবীক্ষণযন্ত্র	microscopio	microscope
অণুর	moléculas	of molecule
অতঃপর	luego	then
অতটা	eso es	of that much
অতপর	luego	then
অতালব্যীভূত	abisal	unpalatalable
অতি	muy	very
অতিক্রম	más allá	pass
অতিক্রমণ	trascendencia	passing
অতিথি	invitado	guest
অতিবাহিত	pasado	passed time
অতিরঞ্জিত	exagerado	aggravated
অতিরিক্ত	extra	very much
অতিলৌকিক	sobrenatural	super
