+	+	plus sign
=	=	equal to
 °ซ  °ฟ 	° c ° f	เซลเซียส ฟาเรนไฮต์
 ซม	см	cm.
 −°ซ  °ฟ	- ° c ° f	thai letters
×	×	letter x
γ	γ	y
π	π	pi
กกกก	килограма	a thai letter repeated 4 times
กกกข	хор хор	4 thai alphabets - jibberish
กขขข	abc b	4 of thai letters
กขขขขขขข	a b a b b a b	abbbbbbb
กฎ	правило	law, rule
กฎของโคไซน์	закон за косинусите	law of cosines
กฎแห่งกรรม	карма	bad karma
กติกา	правилник	rule
กทม	банкок	agency
กนู	рицар	gnu - computer related acronym
กบ	жаба	frog
กบฏทหารนอกราชการ	военно въстание	coup de lat
กมล	лилия	kamon
กมลรัตน์	kamonrat	kamolrat - a surname
กรณีที่	случаят	case
กรมขุนอิศเรศรังสรรค์	кром хун исет рангсан	the convention of angels
กรมขุนเพ็ชรบูรณ์อินทราชัย	kromkhunpetchaboon-indachai	department of....
กรมข่าวทหารอากาศ	департамент на ввс news	communication department of the thai air force
กรมควบคุมโรค	отдел за контрол на заболяванията	department of disease control
กรมทหารราบที่	пехотен полк	infantry regiment
กรมรบพิเศษที่	отдел „специални сили“	special force group
กรมศิลปากร	катедра по изобразително изкуство	fine arts department
กรมหลวงนราธิวาสราชนครินทร์	krom luang narathiwatratchanakharin	krom ma loung naratifatrachanakarin - the name of a royal family member
กรมหลวงสงขลานครินทร์	kromluang songkhla nakarin	prince of songkla
กรมอุตุนิยมวิทยา	метеорологичен отдел	the meteorology department
กรรชัย	kanchai	kanchai
กรอง	филтър	screen
กระดูกค้อน	чукова кост	malleus, hammer bone
กระดูกต้นแขน	раменна кост	humerus
กระดูกฝ่ามือ	palms	metacapus
กระดูกสะบัก	скапула	scapula
กระดูกสะบ้า	патела	kneecap
กระทรวงกลาโหม	министерство на отбраната	defense ministry
กระทรวงการคลัง	министерство на финансите	ministry of finance
กระทรวงการต่างประเทศ	министерство на външните работи	ministry of foreign affairs
กระทรวงวัฒนธรรม	министерство на културата	ministry of culture
กระทรวงศึกษาธิการ	министерство на образованието	ministry of education
กระทรวงสาธารณสุข	министерство на общественото здраве	ministry of public health
กระทรวงอุตสาหกรรม	министерство на промишлеността	ministry of industry
กระทรวงเกษตรและสหกรณ์	министерство на земеделието и кооперациите	ministry of agriculture and cooperatives
กระทรวงเศรษฐการ	министерство на икономическите въпроси	ministry of commerce
กระทุ่มแบน	малка кошница	krathum baen district, samut songkram province
กระนวน	игрище	granuan - location in knon kan province
กระนั้น	въпреки това	however
กระบวนการสร้าง	процес на изграждане	anabolism
กระบวนการสร้างและสลาย	процес на създаване и разпадане	metabolism
กระบอง	пиратско знаме	club
กระบะทราย	кутия с пясък	litter box or sand box
กระบี่กระบอง	състезание с мечове	krabi krabong (swordplay)
กระรอก	катерица	squirrel
กระวนกระวาย	разтревожен, неспокоен	nervous
กระหม่อม	глава	fontanelle
กระเพาะอาหาร	стомах	stomach
กระแต	североамериканска катерица	wasp
กรับ	вдигни	wooden rhythm clappers
กรับพวง	изберете един куп	krap phuang
กรับเสภา	krapao	wooden rhythm clappers
กรัม	грам	gram
กรัยวิเชียร	kraiwichian	krivician - a surname
กรานาดา	гранада	granada
กริม	grimm	grim
กรี	сив	karee
กรุง	капитал	city
กรุงธนบุรี	тон бури	thonburi city
กรุงลอนดอน	лондон	london
กรุงศรีอยุธยา	аютая	sri ayuttaya city - former capital of thailand
กรุงเทพ	банкок	bangkok
กรุงเทพเชียงใหม่กรุงเทพ	банкок, чианг май, бангкок	bangkok changmai bangkok
กรุงเทพโพลล์	анкета в банкок	bangkok poll
กรุ๊ป	група	group
กลอง	барабан	drum
กลองมโหระทึก	голям барабан	big drum
กลองยาว	drum	tom-tom
กลองสองหน้า	двулицев барабан	glong songna
กลอน	стих	poem
กลอบูลิน	лъскав	globulin
กลาง	среден	in the middle
กลิ่น	мирис	odor
กลุ่มดาวกล้องจุลทรรศน์	съзвездия от микроскопи	microscopium
กลุ่มดาวนกทูแคน	тукан	tucana
กลุ่มดาวสิ่ว	длето	siu star
กลุ่มดาวเข็มทิศ	компас на съзвездието	pyxis constellation
กลุ่มดาวเตาหลอม	доменна пещ	fornax
กลุ่มดาวแมงป่อง	скорпион	scorpion constellation
กลุ่มดาวแมลงวัน	мухите	musca
กลุ่มที่	групата	group
กลุ่มแสงอุษา	usa light group	light at dawn
กลูคากอน	glucon	glucagon
กล่าวคือ	това ще рече	that is
กล้วยไม้ดาว	звездна орхидея	type of orchid that have slim petal like star
กล้องถ่ายภาพ	камера	camera
กล้ามเนื้อ	мускул	muscle
กวม	гуам	obscure
กวาง	елен	deer
กวิน	kawin	gwen - a name
กวี	поет	poet
กว่า	от	than
กองกลาง	полузащитникът	headquarter
กองการบินทหารเรือ	военноморска авиационна дивизия	the flying section of the navy
กองการศึกษา	отдел „образование“	education group
กองการเจ้าหน้าที่	отдел на персонала	division of personnel
กองกำลังกึ่งทหาร	полувоенни сили	armforces
กองคลัง	отдел „финанси“	division of finance
กองทัพ	армията	arm forces
กองทัพบกไทย	тайландска армия	thai army
กองทัพภาคที่	армия на региона	army area
กองทัพเรือ	военноморски флот	navy
กองทัพเรือไทย	тайландски флот	the royal thai navy
กองทัพแห่งความชอบธรรม	армия на правдата	army of the righteous
กองทัพไทย	тайландска армия	thai military forces
กองบิน	въздушни сили	air force
กองบินปีกหมุนที่	крило спининг	flight corp number __________
กองพลทหารม้าที่	кавалерийската бригада	cavalry division
กองพันทหารช่างที่	инженерната бригада	troop unit number ___________`
กอด	прегръдка	kord
กอนซาเลซ	гонзалес	gonzales - a name
กอร์ดอน	гордън	gordon
กอลมเบต์	гореме	glombet - a catholic priest
กอล์ฟ	голф	golf
กอล์ฟไมค์	голф микрофон	golf-mike
กะเหรี่ยง	карън	karen
กะโหลก	череп	skull
กะโหลกศีรษะ	череп	skull; cranium
กังหันชัยพัฒนา	турбина чайпатана	chaipattana's windmill
กันดั้ม	gundam	gundam - a cartoon
กันตัง	кантанг	kuntun in trung state
กันทรลักษ์	kantharalak	kuntaraluk - an area in thailand
กันฟอร์ม	форма	gun form
กันอริ	kanori	gan-ari
กันเอง	по взаимно съгласие	casual
กับนางสุจาริณี	с г-жа sucharinee	with mrs. sujarinee
กัมปูเชีย	kampuchia	kampuchea
กัมพูชา	камбоджа	cambodia
กัมพูชาประชาธิปไตย	демократична камбоджа	democratic kampuchea
กัมพูชาเป็นประเทศที่มีป่าไม้อุดมสมบูรณ์มากที่สุดหากเปรียบเทียบกับประเทศเพื่อนบ้าน	камбоджа е страната с най-изобилни гори в сравнение със съседните страни.	cambodia is the country with nice, healthy forests
กัมพูชาเป็นอดีตประเทศอาณานิคมของฝรั่งเศสในภูมิภาคเอเชียตะวันออกเฉียงใต้เพียงแค่ประเทศเดียวเท่านั้นที่มีการปกครองด้วยระบอบราชาธิปไตยภายใต้รัฐธรรมนูญ	камбоджа е единствената бивша френска колониална държава в югоизточна азия, която има монархия съгласно конституцията.	cambodia was a former french colony
กัมพูชาเป็นอาณานิคมของฝรั่งเศสมาตั้งแต่พศ	камбоджа е френска колония оттогава.	cambodia was a france colony from year
กัวเตมาลา	гватемала	guatemala
กานซู	гансу	honshu in china
กานต์	кан	kan
กานา	гана	ghana
กานามัยซิน	канамицин	kanamycin
กาบอง	габон	baton
กาพย์ฉบัง	епично стихотворение	poem
กาพย์สุรางคนางค์	стихотворение	gabsuranknang
กาม	разпуснат	lust
กาย	тяло	body
การ	най-	project
การกีฬา	спортен	sport
การขัดเกลาทางสังคม	социализация	socialization
การขับถ่าย	отделяне	excretion
การขับไล่	изгонване	discharge
การคมนาคม	транспорт	transportation department
การคลัง	финанси	public finance
การค้นพบ	откритието	discover
