+	+	plus sign
=	=	equal to
 °ซ  °ฟ 	° c ° f	เซลเซียส ฟาเรนไฮต์
 ซม	sm	cm.
 −°ซ  °ฟ	- ° c ° f	thai letters
×	×	letter x
γ	γ	y
π	π	pi
กกกก	kg	a thai letter repeated 4 times
กกกข	khor khor	4 thai alphabets - jibberish
กขขข	abc b	4 of thai letters
กขขขขขขข	a b a b b a b	abbbbbbb
กฎ	qoida	law, rule
กฎของโคไซน์	kosinus qonuni	law of cosines
กฎแห่งกรรม	karma	bad karma
กติกา	qoidalari	rule
กทม	bangkok	agency
กนู	ritsar	gnu - computer related acronym
กบ	qurbaqa	frog
กบฏทหารนอกราชการ	harbiy isyon	coup de lat
กมล	nilufar	kamon
กมลรัตน์	kamonrat	kamolrat - a surname
กรณีที่	ish	case
กรมขุนอิศเรศรังสรรค์	krom khun iset rangsan	the convention of angels
กรมขุนเพ็ชรบูรณ์อินทราชัย	kromxunpetchaboon-indachay	department of....
กรมข่าวทหารอากาศ	harbiy-havo kuchlari yangiliklari bo&#39;limi	communication department of the thai air force
กรมควบคุมโรค	kasalliklarni nazorat qilish bo&#39;limi	department of disease control
กรมทหารราบที่	piyoda polk	infantry regiment
กรมรบพิเศษที่	maxsus kuchlar bo&#39;limi	special force group
กรมศิลปากร	tasviriy san&#39;at bo&#39;limi	fine arts department
กรมหลวงนราธิวาสราชนครินทร์	krom luang narathiwatratchanaxarin	krom ma loung naratifatrachanakarin - the name of a royal family member
กรมหลวงสงขลานครินทร์	krom luang songxla nakarin	prince of songkla
กรมอุตุนิยมวิทยา	meteorologiya bo&#39;limi	the meteorology department
กรรชัย	kanchay	kanchai
กรอง	filtri	screen
กระดูกค้อน	hammer suyagi	malleus, hammer bone
กระดูกต้นแขน	xumerus	humerus
กระดูกฝ่ามือ	palmalar	metacapus
กระดูกสะบัก	skapula	scapula
กระดูกสะบ้า	patella	kneecap
กระทรวงกลาโหม	mudofaa vazirligi	defense ministry
กระทรวงการคลัง	moliya vazirligi	ministry of finance
กระทรวงการต่างประเทศ	tashqi ishlar vazirligi	ministry of foreign affairs
กระทรวงวัฒนธรรม	madaniyat vazirligi	ministry of culture
กระทรวงศึกษาธิการ	ta&#39;lim vazirligi	ministry of education
กระทรวงสาธารณสุข	sog&#39;liqni saqlash vazirligi	ministry of public health
กระทรวงอุตสาหกรรม	sanoat vazirligi	ministry of industry
กระทรวงเกษตรและสหกรณ์	qishloq va suv xo&#39;jaligi vazirligi	ministry of agriculture and cooperatives
กระทรวงเศรษฐการ	iqtisodiy ishlar vazirligi	ministry of commerce
กระทุ่มแบน	kichik savat	krathum baen district, samut songkram province
กระนวน	tovush	granuan - location in knon kan province
กระนั้น	shunga qaramay	however
กระบวนการสร้าง	qurilish jarayoni	anabolism
กระบวนการสร้างและสลาย	yaratish va parchalanish jarayoni	metabolism
กระบอง	blackjack	club
กระบะทราย	qum qutisi	litter box or sand box
กระบี่กระบอง	qilich bilan musobaqalash	krabi krabong (swordplay)
กระรอก	sincap	squirrel
กระวนกระวาย	xavotirli	nervous
กระหม่อม	bosh	fontanelle
กระเพาะอาหาร	oshqozon	stomach
กระแต	chipmunk	wasp
กรับ	termoq	wooden rhythm clappers
กรับพวง	bir dastani tanlang	krap phuang
กรับเสภา	krapapa	wooden rhythm clappers
กรัม	gramm	gram
กรัยวิเชียร	krayvichian	krivician - a surname
กรานาดา	granada	granada
กริม	grimm	grim
กรี	kulrang	karee
กรุง	poytaxt	city
กรุงธนบุรี	thon buri	thonburi city
กรุงลอนดอน	london	london
กรุงศรีอยุธยา	aytthaya	sri ayuttaya city - former capital of thailand
กรุงเทพ	bangkok	bangkok
กรุงเทพเชียงใหม่กรุงเทพ	bangkok, chiang may, bangkok	bangkok changmai bangkok
กรุงเทพโพลล์	bangkokda so&#39;rov	bangkok poll
กรุ๊ป	guruh	group
กลอง	baraban	drum
กลองมโหระทึก	katta baraban	big drum
กลองยาว	baraban	tom-tom
กลองสองหน้า	ikki yuzli baraban	glong songna
กลอน	oyat	poem
กลอบูลิน	yorqin	globulin
กลาง	o&#39;rtasi	in the middle
กลิ่น	hidi	odor
กลุ่มดาวกล้องจุลทรรศน์	mikroskoplarning yulduz turkumlari	microscopium
กลุ่มดาวนกทูแคน	toucan	tucana
กลุ่มดาวสิ่ว	chisel	siu star
กลุ่มดาวเข็มทิศ	yulduzli kompas	pyxis constellation
กลุ่มดาวเตาหลอม	blastli pech	fornax
กลุ่มดาวแมงป่อง	chayon	scorpion constellation
กลุ่มดาวแมลงวัน	chivinlar	musca
กลุ่มที่	guruh	group
กลุ่มแสงอุษา	usa light guruhi	light at dawn
กลูคากอน	glyukon	glucagon
กล่าวคือ	demak	that is
กล้วยไม้ดาว	yulduzli orkide	type of orchid that have slim petal like star
กล้องถ่ายภาพ	kamera	camera
กล้ามเนื้อ	muskul	muscle
กวม	guam	obscure
กวาง	kiyik	deer
กวิน	kawin	gwen - a name
กวี	shoir	poet
กว่า	dan	than
กองกลาง	yarim himoyachi	headquarter
กองการบินทหารเรือ	dengiz aviatsiyasi bo&#39;limi	the flying section of the navy
กองการศึกษา	ta&#39;lim bo&#39;limi	education group
กองการเจ้าหน้าที่	xodimlar bo&#39;limi	division of personnel
กองกำลังกึ่งทหาร	yarim harbiy kuchlar	armforces
กองคลัง	moliya bo&#39;limi	division of finance
กองทัพ	armiya	arm forces
กองทัพบกไทย	tayland armiyasi	thai army
กองทัพภาคที่	viloyat armiyasi	army area
กองทัพเรือ	dengiz floti	navy
กองทัพเรือไทย	tailand dengiz floti	the royal thai navy
กองทัพแห่งความชอบธรรม	adolat armiyasi	army of the righteous
กองทัพไทย	tailand armiyasi	thai military forces
กองบิน	havo kuchlari	air force
กองบินปีกหมุนที่	yigirma qanoti	flight corp number __________
กองพลทหารม้าที่	otliqlar brigadasi	cavalry division
กองพันทหารช่างที่	muhandislar brigadasi	troop unit number ___________`
กอด	quchoqlash	kord
กอนซาเลซ	gonsales	gonzales - a name
กอร์ดอน	gordon	gordon
กอลมเบต์	goreme	glombet - a catholic priest
กอล์ฟ	golf	golf
กอล์ฟไมค์	golf mikrofoni	golf-mike
กะเหรี่ยง	karen	karen
กะโหลก	bosh suyagi	skull
กะโหลกศีรษะ	boshsuyagi	skull; cranium
กังหันชัยพัฒนา	chaipattana turbinasi	chaipattana's windmill
กันดั้ม	gundam	gundam - a cartoon
กันตัง	kantang	kuntun in trung state
กันทรลักษ์	kantharalak	kuntaraluk - an area in thailand
กันฟอร์ม	shakl	gun form
กันอริ	kanori	gan-ari
กันเอง	tinchlik bilan	casual
กับนางสุจาริณี	sucharinee xonim bilan	with mrs. sujarinee
กัมปูเชีย	kampusiya	kampuchea
กัมพูชา	kambodja	cambodia
กัมพูชาประชาธิปไตย	demokratik kambodiya	democratic kampuchea
กัมพูชาเป็นประเทศที่มีป่าไม้อุดมสมบูรณ์มากที่สุดหากเปรียบเทียบกับประเทศเพื่อนบ้าน	kambodja - qo&#39;shni davlatlar bilan taqqoslaganda eng ko&#39;p o&#39;rmonlarga ega mamlakat.	cambodia is the country with nice, healthy forests
กัมพูชาเป็นอดีตประเทศอาณานิคมของฝรั่งเศสในภูมิภาคเอเชียตะวันออกเฉียงใต้เพียงแค่ประเทศเดียวเท่านั้นที่มีการปกครองด้วยระบอบราชาธิปไตยภายใต้รัฐธรรมนูญ	kambodja - janubi-sharqiy osiyodagi frantsuz mustamlakasi mamlakatlari, konstitutsiya bo&#39;yicha monarxiyaga ega.	cambodia was a former french colony
กัมพูชาเป็นอาณานิคมของฝรั่งเศสมาตั้งแต่พศ	kambodja o&#39;sha paytdan beri frantsiya mustamlakasi bo&#39;lib kelgan.	cambodia was a france colony from year
