madaylarin	-1.0	1
simalserqinde	-1.0	1
cenubserqinde	0.095117755	2
saysizhesabsiz	0.10934784	2
arsakileri	0.23009737	5
madalilar	0.2487952	5
parfiyalilar	0.25105572	7
xoredan	0.2537343	18
aparllan	0.25551116	6
qeyriadi	0.31416473	91
esginazin	0.3167731	7
kateqoriyailin	0.31699377	10
maktebini	0.31886557	3
formasldlr	0.33080047	25
malqaranin	0.3332759	29
attached to the	0.33747226	98
fabricated	0.33847898	99
isildaqus	0.3400905	57
sehelerinde	0.3412437	21
elemetdar	0.34209713	38
be written	0.34378594	19
considerable	0.34822467	98
one of the	0.3498638	97
materikde	0.35089177	76
kalankatlinin	0.3510468	33
to escape	0.35114834	93
of these	0.3522281	96
yetinmek	0.35307404	93
drilled	0.35366225	94
sekilpic	0.35392475	93
by force	0.35433447	93
recently, the	0.35602728	93
protects the	0.3581367	99
separating the	0.35952473	97
attack	0.35975915	99
yeniyeni	0.3600156	95
created	0.36018717	99
have begun	0.36100757	92
xanedaninin	0.3612377	62
strange	0.36161244	98
due to the	0.36227074	96
samedoghlu	0.3629501	99
of the day	0.36302894	99
aserlerinden	0.36340111	29
shown	0.36371797	94
in the	0.36444417	95
arattanin	0.3649971	78
adlandirilar	0.3660914	86
closely	0.36658564	97
removed from the	0.3667456	98
things	0.36690065	94
skiflerin	0.36759678	78
referred to as the	0.36779875	95
along with the	0.368033	96
by entering	0.36831212	98
mannalilarin	0.3683373	15
interesting	0.36846244	98
entirely	0.369124	98
stored in the	0.36920398	99
protective	0.36934358	93
is filled	0.36971623	93
similar to the	0.37017387	93
hard	0.37095106	98
suretla	0.3715152	80
one of	0.37161374	97
duser	0.3726601	94
for years	0.3730767	98
from abroad	0.37342584	95
were found	0.37344775	97
urek	0.3734953	97
in front of the	0.37404013	99
maddimedeni	0.37418264	37
the creation of a	0.37454855	99
herekat	0.37563556	92
has become	0.37587535	99
prussiya	0.37591752	95
through	0.37602016	91
themselves	0.37616754	100
killed	0.37640268	98
from there	0.3764895	96
provide	0.37653047	100
at the beginning of	0.37657392	95
in many	0.37741008	98
deaths;	0.37755448	97
observed	0.37764752	97
while the	0.37778297	95
have been chopped off	0.37812293	98
providing	0.3783986	95
marsl	0.37847632	89
heated	0.37858456	95
by putting	0.3786325	99
httpwwwakademiyanet	0.37893194	75
the occasion	0.37913057	96
with the help of	0.3792262	98
separate	0.3792416	97
encourage the	0.37934822	99
qeyriqanuni	0.37972733	92
in honor of the	0.37983665	99
aimed at the	0.38031757	100
brought	0.38037002	99
mxip	0.38064903	96
the reasons	0.38078097	96
moved to a	0.3814759	97
restore the	0.38151264	98
has established	0.3815308	97
artist	0.3820547	96
were taken	0.38246548	98
gargar	0.38248572	95
guarantee of the	0.38269243	99
ferqi	0.38297856	80
