lenemumu	-1.0	1
zvejiniecibu	-1.0	1
meterrialiem	-1.0	1
aizesanas	0.25721955	5
dzelejzarndobumaini	0.3183931	6
merostomāti	0.3318854	17
turpreti	0.3328947	51
adbrivoja	0.33372295	22
been developing	0.335819	91
kodliem	0.33742195	15
entered the	0.33769643	97
turns into	0.34155726	97
developed a	0.34387207	98
category of art	0.344978	97
found a	0.34664327	98
out a	0.34717587	94
fabricate	0.34874925	98
sized	0.34968308	97
unusual	0.35078162	99
lidzigs	0.35095108	99
a rare	0.35145384	98
higher in	0.35273033	98
hold considerable	0.35324717	93
existed	0.35385448	98
to keep	0.35563776	95
surrealism	0.3582518	95
be claimed	0.35834038	97
much like	0.3587052	96
in the new	0.35926592	99
at the same time	0.3592956	93
found in	0.35931778	99
specigi	0.3597197	98
attack	0.35975915	99
created	0.36018717	99
resulted in	0.36070535	96
papildinat	0.36134824	97
in depth	0.3624155	93
stastusa	0.3624931	86
dazus	0.36251456	97
attacked	0.362842	98
reflects the	0.36315438	98
taking a	0.3636093	95
shown	0.36371797	94
the characteristically	0.36390716	94
the maintaining of	0.3645167	98
solution to	0.36498752	100
have a way	0.36507237	94
produces	0.36509612	95
in some places	0.3652077	96
controlled	0.3656289	91
art of	0.36613697	96
possibly	0.36617553	94
closely	0.36658564	97
things	0.36690065	94
confirms	0.3669039	98
metinaasana	0.36780244	99
~	0.36794373	93
interesting	0.36846244	98
third of	0.36925066	97
in chain	0.3699492	99
parveidot	0.37014127	97
darbibu	0.37015694	98
organism	0.37026754	97
focuses	0.3703193	99
hard	0.37095106	98
obtaining	0.37122256	96
artificially	0.37126184	98
contrasts	0.37168112	98
seemingly	0.37176526	97
opened on	0.37251967	99
spirit of the fields	0.37265652	98
worked in	0.3726647	96
popped up	0.37301534	98
at some	0.3732702	95
around it	0.37338126	85
recieved	0.37402594	98
proceeded	0.37413812	97
indicate	0.37491548	98
to build	0.3752464	96
a combination	0.3752651	95
pictures	0.37592557	96
through	0.37602016	91
themselves	0.37616754	100
created in	0.37637103	100
wet	0.37639934	95
killed	0.37640268	98
observing the	0.37651318	99
provide	0.37653047	100
penetrated	0.376709	98
mlestibu	0.37688094	100
a wide	0.37689537	96
atradas	0.37724513	97
observed	0.37764752	97
finishing	0.37765953	99
decided to	0.37807408	98
series of	0.37815917	97
providing	0.3783986	95
help of	0.3787587	93
is made	0.37878028	98
in recent	0.37880084	95
contribute accordingly	0.3790777	96
a broad	0.37916973	99
drills are	0.37921545	97
led the	0.37928265	93
economically	0.3793332	97
's largest	0.380298	98
a need	0.38049966	99
started thinking about	0.3805605	97
or used by	0.38082096	97
for some	0.38158202	99
several	0.38168156	99
selected for	0.3820181	95
artist	0.3820547	96
on the third	0.38261044	98
melting	0.38261762	96
rezima	0.38281614	98
indefinitely	0.38287014	99
licinaja	0.38313916	99
large	0.38330454	96
launched a	0.383331	96
flint	0.38346314	98
keep the	0.38364655	96
single detail	0.38389438	98
defeated	0.38413432	92
described the	0.38422748	97
driven by	0.3842296	99
approximately	0.3848238	95
authorizes	0.384968	93
along side	0.38504344	97
turned into	0.38522708	98
cantram	0.3852558	94
the creation of an	0.38529116	95
guarding	0.38536713	97
was able	0.3856872	99
yielded	0.3857417	96
alongside	0.38581017	96
creative work	0.3859354	95
communal	0.38600343	97
comfortable	0.38607055	98
rich	0.3861871	97
kategorijaitaliesu	0.386204	84
surrounded by	0.38624048	97
that is	0.38628566	98
closeness	0.3862912	98
speju	0.38655668	97
setting up of	0.38662082	95
huge	0.3867047	95
felt the	0.3867185	95
rajnos	0.3867206	90
wetness	0.3867535	98
prophet	0.38677034	93
popularas	0.38680938	98
longer	0.38693282	95
dependence	0.38716823	96
astronautics	0.38729602	97
ipatnibam	0.38755447	96
the most	0.38780075	95
category physics	0.38786358	100
dyne	0.38802722	96
slowly	0.3881466	97
remained	0.38816372	100
carefully	0.38824725	97
statiem	0.388298	91
discoveries	0.38830024	100
aside from	0.3883053	95
much	0.3884067	99
uncertain	0.3884325	98
as a	0.38844347	98
landscapecijas	0.38847002	98
krajumus	0.38848355	85
atzit	0.38854015	96
species	0.38857383	98
its original	0.3886242	96
consisted	0.38864616	97
laponis	0.3888868	96
based	0.38890147	98
artists	0.38902748	96
obtained	0.38914657	96
company's	0.3895234	97
earlier	0.39006078	97
to observe the	0.39031345	98
known	0.39041364	98
periodiem	0.39052957	97
made of	0.39078474	99
referred to	0.3909543	98
staying in	0.39102784	93
existing	0.39103264	98
cruelly	0.39126593	98
against the nap using	0.3914479	99
capable the	0.39153677	97
concluded	0.39162326	97
became	0.3919114	96
despite	0.39197585	99
including	0.39213696	94
labako	0.39235947	95
trick	0.39242542	93
helped	0.3929913	100
lived	0.39310893	97
the scared	0.3933325	98
seem like	0.39340758	100
perceived	0.3934402	95
yah	0.3934775	98
became a	0.39349037	98
when necessary, these	0.39372492	92
behind	0.3938342	95
collected	0.39413336	98
among	0.39424753	89
finds	0.39425606	95
more marked for	0.3948233	90
filled with	0.39500117	99
petijumos	0.39506572	98
appeared in	0.39522725	100
touches	0.3954202	99
sittings	0.39546534	97
equipped	0.3954944	97
images	0.3957457	98
reaches	0.3958416	98
owned by	0.39599597	98
lack	0.39604813	96
continues to	0.39619786	98
is based	0.3966038	99
small	0.3966576	90
deliberately	0.39692017	98
settled	0.3969499	96
absorb	0.3970574	93
rich and	0.39707202	96
biggest	0.39711985	98
asset	0.39729282	95
finding a	0.39740264	99
when in	0.39749748	88
may be	0.39753574	100
takes place	0.39755428	99
went to	0.39759097	94
izturibu	0.3976074	98
posterity	0.39773914	93
at national	0.39775297	97
worked	0.3978363	97
soon	0.39790088	92
eternal	0.39798898	95
suicides	0.39807022	98
allowing the	0.3981008	93
their	0.39810574	97
maintained	0.39834884	94
performance should have	0.39836752	98
that time	0.39846867	89
picture	0.39872876	100
shown in	0.39880174	98
used a	0.39883956	99
separated	0.39890963	97
be related	0.3991126	98
released	0.3992226	97
reminds	0.39936316	96
exchange has	0.3994184	95
creating	0.39977428	95
influenced	0.3998637	95
is called	0.40002525	99
ieze	0.40012753	92
easier	0.40013117	96
constantly	0.4006136	94
spread	0.40077865	96
zooms out	0.40079334	95
high	0.40092888	92
the oldest	0.40097424	98
advertisement	0.40105265	98
listeners	0.40106934	98
of considerable	0.40111366	96
by italian	0.40114653	94
average of	0.40115976	93
from blame	0.40120134	97
held in	0.40133417	90
supported	0.40145433	100
considerations, that	0.40159735	97
la ittle	0.40169644	97
decided	0.40169916	97
defeat	0.40188912	98
divided	0.40205213	95
opposition	0.402135	98
indirka	0.40226775	82
materials	0.40227935	93
sadarbojas	0.4022864	97
turned out	0.40232086	98
mentally	0.40233514	99
the image	0.40241098	94
upside	0.4024284	95
worshiped	0.40244332	96
especially	0.402588	93
emphasis	0.40260604	96
completely	0.40260962	99
acquired	0.4027887	99
saregitas	0.40284455	6
reached	0.40300298	94
a stronger	0.40304056	97
guided by the following	0.40309608	97
virieti	0.40312552	97
maintaining	0.40318644	94
allows	0.40356985	97
came out	0.4037354	98
kermeni	0.40379068	94
the main	0.4038073	97
treated	0.403849	100
more frequently	0.40389165	96
sacrifice	0.4040036	99
of the sword	0.40406826	96
programmes be	0.40416774	98
vertibrate	0.40425786	98
razosanu	0.40436524	97
tvaiks	0.404488	99
will receive	0.40480182	99
archeology	0.4049882	97
artificial	0.40511018	96
rezimu	0.40526122	94
closer to	0.40527344	99
an important	0.4053574	97
renewed independence	0.40563273	95
presence in	0.4057333	96
further on	0.4057413	91
decompose	0.4057427	98
attempts to	0.4057455	99
approaching	0.4058005	99
in history	0.405801	98
be able	0.40580386	99
a central	0.4058797	99
iesaistita	0.40598342	91
development has	0.40622902	94
conclude	0.40629447	98
obtain	0.40631822	97
kirijs	0.40634012	80
gallium	0.4063437	95
accompanied by	0.4063998	97
efforts	0.40643042	98
xix	0.40643924	96
protection	0.40650034	98
german category	0.4065997	99
been	0.40662825	92
technology of	0.40680373	99
forced	0.40680578	99
concentrate	0.40692294	95
throughout	0.40694642	97
situations	0.4070282	98
penetrating	0.40703273	98
well-known	0.40704268	94
longer that	0.407049	98
enormous	0.40705582	99
nakamajos	0.40705818	86
has sent	0.4071277	98
on way	0.40722162	97
lesniegt	0.40722728	97
jautajumoms	0.4072354	97
came in	0.40727478	95
fought	0.4073007	96
opens	0.40766948	97
consuming	0.4077055	97
category internet	0.4077468	99
maksliniekiem	0.40785068	98
difficult	0.40790606	95
innovations	0.40812695	95
challenge must	0.4081765	93
nepieciesama	0.40818298	100
sculptor	0.40845013	99
recently voted	0.408601	97
thus	0.40870798	94
photos	0.40880293	98
romance	0.40885866	94
duchy	0.4088792	97
fragments	0.40888175	93
below it	0.40892822	93
an ancient	0.40900606	97
owned	0.4090566	92
concerned produced	0.40911445	94
discovered	0.4091489	99
to release	0.40918344	100
everyday life	0.4092132	99
restored	0.40925133	97
participates in	0.40929624	97
controlled by a	0.4093828	98
a peculiar	0.40938342	96
in days	0.40950003	96
successfully	0.4097312	99
at the national	0.40979016	100
transferred	0.40999788	97
of truth	0.41022068	100
the term	0.41025105	99
ment	0.4103738	94
kill	0.4104017	90
ads	0.4104185	97
quite	0.4104428	97
initially	0.4104547	97
strengthened	0.41077733	96
jumal	0.410894	97
it seems	0.4109599	98
the early	0.4110876	97
are presumably	0.4113068	96
ra	0.41175312	97
recently	0.41191977	94
from certain	0.41209078	96
appeared	0.4122295	97
of times	0.41225532	91
familiar	0.41229582	97
reinforces the	0.41244522	100
occasion	0.41259012	94
both	0.41265917	95
is devoted	0.41276658	96
threatened	0.41292992	95
discussed	0.4130236	98
studied	0.41303563	98
strengthen	0.4131274	97
in place	0.41321442	97
demarcated by	0.41336077	94
mineralogy	0.41347328	97
punish	0.41351402	95
to give	0.4136222	98
bundled	0.41372752	95
craftsmen	0.41375157	99
newest	0.41387814	95
entrepreneurial	0.4139182	97
helps	0.4139235	98
the same	0.4139934	97
all	0.41425252	88
lowest	0.4143751	98
typical	0.4144792	94
position clear	0.4145002	99
imaje	0.41458434	95
relatively	0.41468453	98
intensified	0.4147139	90
concerns on	0.41475493	99
fourth	0.41486904	92
a longer	0.41500145	94
inclusiveness in	0.41501033	94
elsewhere	0.41518712	98
tomes	0.41521317	98
monetary	0.41537637	98
the ancient	0.41545087	98
for receiving	0.41548988	96
kategorijaanglijas	0.4155172	99
suitable	0.41556016	97
karya	0.41556126	98
by olympic	0.4156373	94
in action	0.41570595	100
mezi	0.4157963	100
introduced	0.4158726	100
death	0.41591817	91
preferably	0.41594273	95
taking	0.4159473	95
extermination	0.415972	96
in front	0.41598034	97
conditions conducive	0.41603363	97
but the	0.41617	98
went	0.41620108	97
the only	0.41620973	95
watching	0.41621038	89
seems to be	0.416217	98
kategorijapasaules	0.4162506	81
highest number of	0.4164125	94
god	0.41650003	93
gradually	0.41671464	97
mammalian	0.41677076	95
trip	0.41683155	96
administrations	0.41696042	99
be confined	0.41701904	98
survival	0.41706195	96
between	0.4171831	93
on the first	0.4172476	96
motion	0.41727525	90
awarded a	0.41731846	98
did not allow	0.41732627	97
manifested	0.41736153	95
instrumental	0.41743618	93
include the	0.41747382	95
initially apply	0.41770783	96
accumulate	0.4178615	98
known for	0.41792765	95
found	0.41793302	96
at least	0.4179838	95
prophets	0.41800597	97
long	0.41809165	94
consisted of	0.41814846	96
cuban	0.41825294	99
restriction on	0.418256	97
the idea	0.41830292	95
the fifth	0.41836774	96
extremely	0.41836795	95
we have access to	0.41837215	93
kategorijavacu	0.41850138	79
catholic	0.41855422	96
bubonic	0.4187234	94
does not work	0.4188707	96
economical	0.41891903	100
estimated at	0.4189272	99
s leading	0.41904515	95
affected	0.41907853	98
murder	0.41908628	97
at present	0.41911766	98
free to	0.41921827	96
niderlandiesi	0.41922668	97
infraklase	0.4192503	98
xvii	0.41936916	95
as a model	0.4194008	96
sesas	0.4194396	88
attacks	0.41944325	98
emerging	0.4197488	97
doesn't want to	0.4198395	100
founded by	0.41986358	97
direction of snake	0.4199628	99
vii	0.42001474	98
by accident	0.42005038	99
been held	0.42008626	100
directed	0.42020038	95
upper	0.42022374	97
precisely	0.42023724	92
buried	0.42024034	92
of numerous	0.42032266	100
at once	0.42048332	98
a	0.42048618	96
bioethicks	0.4205685	99
successor	0.42072523	99
have shown	0.42080313	100
bad	0.42092997	98
you can open	0.42096677	97
augstako	0.4210862	99
specifically	0.4212975	96
deteriorated	0.42130855	100
the jersika	0.4215096	93
registered with	0.42156452	98
wintering	0.42176092	98
anticipate	0.42188585	98
making	0.42195153	97
reveals	0.42195565	98
literary	0.42197925	97
relationships	0.42200243	96
in substance	0.42204767	96
giant	0.4220965	93
joined the	0.4221173	100
experienced	0.42234254	99
attempt	0.42240107	98
in turn	0.42247403	94
know of	0.42249894	97
remains	0.42250627	96
in response	0.42273802	98
mythology	0.42279238	98
firm	0.42279595	98
life style	0.42282116	98
exist	0.4230752	94
to move	0.42308506	95
sold in	0.4231513	99
admitted	0.42323026	97
diplomatic	0.42331982	94
lenki	0.42333314	97
compionu	0.4233913	77
sets out the terms	0.42340633	99
immediately	0.4234364	94
kategorijalavijas	0.42347732	97
small = | x = | y = | scale = | text =	0.42347753	93
satisfy	0.42370343	96
pesot	0.42385575	96
writer	0.424018	97
recognize	0.42407033	93
georgs	0.42408395	96
still	0.424127	97
higher the	0.42421162	95
russia as	0.4242527	95
relating	0.4243381	87
to loose	0.42434424	99
forced to	0.42435464	97
mechanics	0.42437863	99
formed	0.4243957	95
authorities	0.42447895	97
kolaiders	0.42457497	94
izstradatas	0.42458788	84
emergence	0.42459178	99
