(term should be "hoen ố") stained and smeared (adj.)	-1.0	1
(term should be "ăn oản") gratitude and resentment (n.)	-1.0	1
(term should be "pơ kô") a river in vietnam (n.)	-1.0	1
(term should be "xán lạn") bright (adj.)	0.21681274	2
(term should be "gập ghềnh") bumpy (adj.)	0.249172	28
(term should be "lẩy bẩy") unsteadily (adv.)	0.2651074	6
(proper noun) pytago	0.27546108	23
(term should be "luồng lạch") a narrow water passageway	0.27585578	13
(term should be "lả lơi") to act in a familiar or flirting manner (adv.)	0.28430903	18
(should be "hỗn tạp") a jumble or mish-mash	0.29585448	5
(term should be "xuân") a common vietnamese middle or first name; means "the season of spring"	0.29837275	15
(term should be "thét gào") to cry out (v.)	0.30957532	12
(term should be "nậm rốm") the name of a river in vietnam (proper noun)	0.3128866	13
(term should be "phò mã") a prince consort	0.31987488	32
to hide	0.3245544	97
(proper noun) thìn, the year of the dragon	0.3260905	18
(term should be "bơ vơ") desolate (adj.)	0.32794818	19
(term should be "ưu việt") preeminent (adj.)	0.3279541	19
(proper noun) khalip	0.32925364	45
entire term should be "tieng long"; means "slang"	0.33052263	53
look/stare soi sáng=enlight	0.3308872	18
entire term is "ngut troi"; means "sky-high"	0.33447	15
(should be "lo lắ́́ng") to worry	0.33569607	14
(term should be "cổ loa") an ancient vietnamese city (proper noun)	0.34007248	18
(term should be "sào huyệt") den or hideout (n.)	0.34025717	21
(term should be "Ấn Âu") a grouping of languages including european and indian languages that are thought to have originated from a single earlier language (adj.)	0.3404159	35
(term should be "kỉ niệm") souvenir (n.)	0.3449804	96
entire term should be "chong mat"; means "dizzy"	0.3456949	3
entire term should be "man viet"; a country of ancient asia that now corresponds to a province in southern china	0.34784856	25
to release, to let loose	0.3491988	90
(term should be "thỉnh thoảng") occasionally	0.34923738	96
to lengthen, as in time	0.34957337	96
(term should be "vớ vẩn") silly (adj.)	0.35036492	95
to exude or emit, as in sweat (v.)	0.351244	99
(term should be "tỉnh lị") a township (n.)	0.35160145	26
outside of	0.35263836	97
duk	0.35304615	96
to adore or like greatly (v.)	0.35407686	95
having holes	0.35632804	91
(proper noun) agasa, as in hiroshi agasa	0.35726395	36
(term should be "nảy nở") to sprout or start growing (v.)	0.3575799	91
to glance out of the corner of one's eye (v.)	0.35807687	98
killing (giet choc)	0.35821334	92
attack	0.35975915	99
strange or odd	0.35985178	93
(term should be "cao bồi") cowboy (n.)	0.36057684	99
affort	0.3612051	97
(should be "thích thú") pleasurable	0.3612249	74
contain	0.36138237	97
(term should be "kinh diên") canon (n.)	0.3616311	94
penis (n.), although some may use the term to mean "testicles"	0.36223984	96
entire term should be "than lan"; means "lizard"	0.36247233	76
lênh đênh= float to unknown	0.36272925	94
(term should be "gia quyến") family	0.3630172	86
(term should be "suy đốn:) to be worse off	0.36394545	91
step on	0.36497796	97
(proper noun) amdo	0.36587173	78
to track down (v.)	0.36675283	96
sneak	0.36690316	93
sneak	0.36690316	93
(term should be "chàng trai") a young man (n.)	0.3669323	94
lustful (adj.)	0.367207	97
(proper noun) nikko	0.36732507	88
(proper noun) faifo	0.36761647	38
(term should be "sắt son") constant (adj.)	0.3680159	40
(proper noun) ea, as in ea kao	0.36814892	50
(term should be "hâm mộ") to admire (v.)	0.3682602	96
(term should be "boong ke") a bunker (n.)	0.36836514	42
to glance slyly (v.)	0.36844605	93
(term should be "mồ hôi") sweat (n.)	0.368819	85
(proper noun) jiraiya	0.36888942	96
leak	0.36919802	97
leak	0.36919802	97
to fall headlong	0.36925143	97
to count (v.)	0.37093446	95
hard	0.37095106	98
hard	0.37095106	98
hard	0.37095106	98
to burst open or display	0.37108123	91
something to with monk	0.37117124	98
(term should be "thỉnh thoảng") occasionally (adv.)	0.37175378	91
(term should be "mơn trớn") to fondle or caress (v.)	0.37253585	12
(term should be "con cái") children (n.)	0.37271848	81
unfortunate problem	0.37276667	96
sharpen	0.37286952	99
(term should be "thoáng qua") to pass quickly	0.37292755	88
like the word "nhật"; meaning "sun" (n.)	0.3732366	94
emulate	0.37348732	93
cat (n.)	0.37350124	94
to foretell (v.)	0.37359792	95
a minute (n.)	0.37405422	95
(term should be "thiêng liêng") sacred or holy	0.3740574	81
(proper noun) amin, as in nagib amin	0.37513396	78
(proper noun) hiên, a vietnamese first name	0.375276	78
(proper noun) lanka, as in the island of sri lanka	0.3753479	98
(term should be "dậy thì") pubescent (adj.)	0.37555584	45
(term should be "thụy Điển") the nation of sweden (proper noun)	0.37564823	25
suddently	0.37569928	96
suddently	0.37569928	96
(term should be "khía cạnh") an angle	0.3757545	99
(term should be "thiếu tá") major (n.)	0.37617186	94
wet	0.3763993	95
wet	0.3763993	95
competition (n.)	0.37641847	87
to raise (v.)	0.3769021	95
(term should be "khác biệt") different or distinct	0.37696487	96
to assemble (v.)	0.37710893	93
(term should be "chia rẽ") to separate or divide (v.)	0.377445	98
(proper noun) samut, as in samut prakan in thailand	0.37757307	79
of, from, belonging to	0.37786323	98
(should be "lênh đênh") adrift	0.37804163	92
(term should be "láng giềng") neighboring	0.37894452	84
(term should be "dòng họ") family (n.)	0.37901062	78
money (n.)	0.3790354	95
to kill or destroy (v.)	0.37911314	88
(proper noun) xiêm, or siam	0.3791576	26
always (adv.)	0.37921262	97
(proper noun) ayutthaya	0.38047117	72
to hold (v.)	0.38060844	94
not vietnamese	0.38062963	94
thumb|many	0.38066542	94
to step on	0.3807599	98
to step on	0.3807599	98
seem	0.3807951	96
(should be "mạo hiểm") to brave danger	0.38129398	97
a profit	0.38157108	97
several	0.3816815	99
(term should be "bộc lộ") to reveal (v.)	0.38179815	92
superhuman	0.38181788	97
buồn thiu= sad/boring	0.38227654	96
seize	0.38252467	94
(term should be "phá hoại") to sabotage (v.)	0.3825451	91
ronald, an english first name	0.38298485	95
(entire term is "khoa đẩu") ancient phonetic script used in vietnam	0.38302523	98
(term should be "tiếc thương") to pity (v.)	0.3831517	81
to wait	0.3833009	97
bat dau	0.3833034	97
large	0.3833046	96
(should be "qùy gối") to kneel	0.38343734	89
cramped	0.38347018	96
(proper noun) the city of berkeley, california	0.38352615	74
to spray or spit (v.)	0.38393247	94
reversed	0.383973	83
(with word liet) glorious	0.38413292	97
defeated	0.3841343	92
bao giờ=ever	0.38417047	94
to spurt out (v.)	0.3842177	97
to bring (v.)	0.3843379	99
to bring (v.)	0.3843379	99
to shake or vibrate (v.)	0.3846003	95
(term should be "tháo chạy") to run with abandon	0.38480386	95
approximately	0.3848238	95
(term should be "khía cạnh") angle (n.)	0.38533607	93
(proper noun) munich	0.3854891	90
to like (v.)	0.385552	96
(term should be "từ giã") to say farewell to (v.)	0.38563645	89
(term should be "cất giữ") to keep safe or store	0.385863	74
rich	0.38618708	97
(term should be "an ủi") to comfort (v.)	0.3862998	92
a disaster (n.)	0.38654587	95
a cutting	0.3866042	98
woman or lady (n.)	0.38665998	85
huge	0.38670468	95
(term should be "la mã") roman (adj.)	0.38706088	98
(term should be "quan sát") to watch or observe (v.)	0.38714337	98
slowly intake	0.387187	95
disaster (tham hoa)	0.38754046	95
(term should be "thì thầm") to whisper (v.)	0.3876575	92
(term should be "tưng bừng") joyously (adv.)	0.38769728	64
(term should be "hoàn toàn") completely	0.3877928	95
tuy nhiên= however	0.38786674	93
(should be "mộc mạc") simple or natural	0.3881399	98
carefully	0.38824725	97
much	0.38840672	99
species	0.38857388	98
to pour (v.)	0.3885739	95
nonpenetrative	0.38859555	90
cling	0.388615	95
nhanh nhẹn= fast/nimble	0.3887725	77
selective	0.38899112	99
(term should be "khẳng định") to assert (v.)	0.3891878	94
(term should be "chia sẻ") to share	0.38919872	96
(term should be "tròn vo") perfectly round (adj.)	0.38947463	31
(term should be "uy lực") power (n.)	0.38947594	94
is a name	0.3896891	95
(should be "gièm pha") to backstab	0.38988763	10
pee	0.38998866	97
small | have | px |	0.39000672	100
exhausted (adv.)	0.39016494	95
tyoe	0.3907108	100
(term should be "quyên góp") to donate (v.)	0.39090812	99
detest (cam thu)	0.39092705	93
us or our	0.39104137	97
necessitous	0.3910424	96
maggot (n.)	0.39111707	97
kind myth	0.39116642	96
(term should be "không hề") never	0.39124596	94
tòng, a last name	0.39124662	93
to cease (v.)	0.3912539	96
buddhist (adj.)	0.3912806	98
gimaggio	0.39137745	94
difficulty	0.39159542	97
ejaculate	0.39161468	97
(term should be "âm gảy") a type of phonetic sound found in the japanese language (n.)	0.39194077	80
a finger (n.)	0.39194575	98
(term should be "căn bệnh") cause of a disease (n.)	0.3919502	97
a word added to the end of a response to show respect to someone in a position of authority, as in a child to a parent	0.39202318	98
(should be "bạc đãi") to ill-treat	0.39202493	88
incur	0.39210814	97
(proper noun) inu	0.39218855	92
(term should be "hy vọng") hope (n.)	0.39224145	88
a common vietnamese first name; means "wall"	0.39237195	99
trick	0.39242542	93
(term should be "giàn hoa") a trellis girder	0.39270815	17
(term should be "tích cực") to be zealous (adv.)	0.39286205	75
(proper noun) kama, as in the kama sutra	0.39292473	97
dirty	0.39298505	98
dirty	0.39298505	98
(proper noun) medina, as in ernest medina	0.3930213	77
(proper noun) havana, cuba	0.39308286	98
eight (n.)	0.39309108	92
to decompose or rot (v.)	0.39309728	95
(term should be "tìm tòi") to search doggedly for something (v.)	0.39321274	82
(term should be "rơ măm") a minority people living in vietnam	0.39331207	77
stretch	0.39334428	20
stretch	0.39334428	20
(proper noun) jarvis, as in jarvis cocker	0.39375532	92
(term should be "khủng bố") terrorist (n.)	0.39382917	98
behind	0.39383417	95
a common vietnamese first name	0.39422432	92
regia	0.39423665	99
(term should be "vỉa hè") sidewalk	0.39425623	92
(term should be "đầy đủ") adequate or enough	0.3944322	92
(proper noun) habana	0.39443326	97
a less common vietnamese word for "flower"	0.39444596	94
(term should be "phản xạ") to reflect	0.3945281	86
force some body to do some thing. cưỡng dâm=rape	0.3946583	97
to be thirsty for (adj.)	0.39466465	97
to contemplate or look admiringly at something (v.)	0.39481384	97
(term should be "bong bóng") a balloon (n.)	0.3948569	86
filled with	0.39500117	99
exhausted	0.3950934	97
a hiccup (n.)	0.39515495	91
(term should be "thiệt thòi") to cost (adv.)	0.39553845	79
(proper noun) lockheed, as in lockheed martin	0.39568257	82
(term should be "miêu tả") to describe (v.)	0.39570972	90
lack	0.39604813	96
lack	0.39604813	96
lack	0.39604813	96
would it	0.3962419	100
to die (v.)	0.39652234	86
(proper noun) katrina, as in hurricane katrina	0.39662957	97
small	0.3966576	90
small	0.3966576	90
small	0.3966576	90
small	0.3966576	90
(proper noun) lazarus	0.39717177	99
dew (n.)	0.3972342	96
(proper noun) nasa	0.39750192	84
an ore (n.)	0.39761657	99
(should be "đàm tiếu") to sneer	0.39779833	89
(term should be "xã luận") an editorial	0.39787215	90
small | one	0.39787355	97
soon	0.39790085	92
soon	0.39790085	92
bool	0.3980005	99
(proper noun) zambia, as in the nation	0.39801195	95
bao giờ= ever	0.39810506	94
their	0.39810574	97
to worry (v.)	0.3981197	97
to become submerged or sink (v.)	0.3982382	100
(proper noun) amphitrite, a greek sea goddess	0.3983848	89
(term should be "huận luyện") to train (v.)	0.39871126	61
picture	0.39872873	100
picture	0.39872873	100
penetrate	0.39889753	93
penetrate	0.39889753	93
penetrate	0.39889753	93
winkle	0.39894205	92
a stick or switch used for punishment (n.)	0.39899656	98
lam	0.399201	99
rough, old-fashioned	0.3992896	99
(term should be "óng ả") flexible	0.39939758	93
(proper noun) tae	0.39947245	92
(proper noun) las, as in las vegas	0.39962468	92
hurriedly (adv.)	0.39964443	93
(term should be "sành sứ") pottery	0.39985153	73
to open or unfold (v.)	0.40014246	99
shoot	0.40017733	95
shoot	0.40017733	95
(term should be "ngây ngất") to be in ecstasy	0.40019885	91
(with word tham) to survey	0.40025914	96
virtue (n.)	0.4003138	98
(with the word chi) to hint at	0.40049836	98
arduous	0.4004991	97
spread	0.40077865	96
spread	0.40077865	96
spread	0.40077865	96
spread	0.40077865	96
(proper noun) the city of nagasaki, japan	0.40081978	96
(proper noun) hogwarts, sorcery school from the harry potter series	0.40090007	94
high	0.40092885	92
kind former	0.40097517	97
to cease	0.40111557	99
to cease	0.40111557	99
(proper noun) johannesburg, south africa	0.4011783	92
to grasp or hold (v.)	0.40126562	94
infect	0.40132198	96
to vomit (v.)	0.40134627	98
small|right	0.40138593	97
lush (adj.)	0.4014666	98
self-willed	0.4015581	95
(term should be "sở hửu") to own (v.)	0.40164113	92
defeat	0.40188912	98
to apply (as in oil)	0.402153	95
foreskin (n.)	0.40227365	96
a name	0.4023625	99
a name	0.4023625	99
a name	0.4023625	99
a name	0.4023625	99
a name	0.4023625	99
a name	0.4023625	99
a name	0.4023625	99
a name	0.4023625	99
a name	0.4023625	99
a name	0.4023625	99
a name	0.4023625	99
a name	0.4023625	99
a name	0.4023625	99
a name	0.4023625	99
a name	0.4023625	99
a name	0.4023625	99
a name	0.4023625	99
a name	0.4023625	99
a name	0.4023625	99
a name	0.4023625	99
a name	0.4023625	99
a name	0.4023625	99
a name	0.4023625	99
a name	0.4023625	99
a name	0.4023625	99
a name	0.4023625	99
a name	0.4023625	99
a name	0.4023625	99
a name	0.4023625	99
a name	0.4023625	99
a name	0.4023625	99
a name	0.4023625	99
a name	0.4023625	99
a name	0.4023625	99
a name	0.4023625	99
a name	0.4023625	99
a name	0.4023625	99
a name	0.4023625	99
a name	0.4023625	99
a name	0.4023625	99
a name	0.4023625	99
a name	0.4023625	99
a name	0.4023625	99
a name	0.4023625	99
a name	0.4023625	99
a name	0.4023625	99
a name	0.4023625	99
a name	0.4023625	99
a name	0.4023625	99
a name	0.4023625	99
a name	0.4023625	99
a name	0.4023625	99
a name	0.4023625	99
