तरल	ของเหลว	1.1039181625279715e-07
मानचित्र	แผนที่	1.834293332773439e-07
अखिल	ทั้งหมด	1.0119145283499629e-06
चांदी	เงิน	3.3500624043539123e-06
भलाई	ดี	1.4935695068555928e-05
अर्थशास्त्री	นักเศรษฐศาสตร์	2.0001842910128937e-05
लायक	คุ้มค่า	4.87253178681174e-05
यथा	ในขณะที่	6.838573583692446e-05
रेलमार्ग	ทางรถไฟ	7.16996022017009e-05
माइक्रोसॉफ्ट	ไมโครซอฟท์	0.00011043855815510277
अंकारा	อังการา	0.00011404393349842193
कपास	ฝ้าย	0.00012493836906479752
धर्मग्रन्थ	คัมภีร์	0.00014744323127836487
परब्रह्म	วิญญาณ	0.00017231921720079553
पहले	เป็นครั้งแรก	0.0002455909502614979
हथेली	ฝ่ามือ	0.00024873907149876935
संप्रदायों	นิกาย	0.0002553076010006536
सर्प	งู	0.00028259741857201173
सल्फर	กำมะถัน	0.0003116289822215478
नौसेना	กองทัพเรือ	0.00034700155269862086
पंजाब	ปัญจาบ	0.00040647666963013624
मिट्टी	ดิน	0.0005299846199228839
रोगों	โรค	0.0005382969908410545
पेशाब	ฉี่	0.0007614404596128277
सिक्के	เหรียญ	0.0008530051247409862
विद्वान्	นักวิชาการ	0.0008552657541055706
प्लाज्मा	พลาสมา	0.0009933549480103047
विलियम	วิลเลียม	0.0010051627034797748
चित्रों	รูปภาพ	0.001011187810066959
नक्शा	แผนที่	0.0010122956542906202
ओबामा	โอบามา	0.001027485498190702
इनको	เหล่านี้	0.0010806956187511358
प्रदेशों	ดินแดน	0.0011564965929559297
विश्‍वविद्यालय	มหาวิทยาลัย	0.0011719234381704767
पॉल	พอล	0.0012627776788015786
द्रव	ของเหลว	0.0012801380659756558
लेता	ใช้เวลา	0.0012962876179485239
हिटलर	ฮิตเลอร์	0.0013174592730540728
गेहूँ	ข้าวสาลี	0.0013249241938898737
मनोविज्ञान	จิตวิทยา	0.0015360209030245342
विद्युत्‌	อำนาจ	0.0015702274540138283
क्रोध	ความโกรธ	0.0015766988000248071
एडवर्ड	เอ็ดเวิร์ด	0.0016949783182965712
चैनलों	ช่อง	0.0017064760856858815
रतन	หวาย	0.0017395702085811684
वही	เช่นเดียวกัน	0.0018467930799729527
कहानियों	เรื่อง	0.0018872126363622586
भूत	ผี	0.001914899662078031
सिक्का	เหรียญ	0.0019345629338359065
प्लेटो	เพลโต	0.0021535069725829247
सजीवों	สิ่งมีชีวิต	0.002194631953406724
तिल्ली	ม้าม	0.0025070027895581454
साल	ปีที่	0.0026291419336504068
जूते	รองเท้า	0.0026409914018401554
साँप	งู	0.002895937245692771
अफ़्रीका	แอฟริกา	0.0028984544448591074
अतः	ดังนั้น	0.0029362123611184824
हीरे	เพชร	0.002951510054901016
आत्‍मा	วิญญาณ	0.00307802738846866
नम्बर	เลขที่	0.0031098621560276627
जानी	เป็น	0.003290688514267392
आरोग्य	สุขภาพ	0.003291705060934234
मनी	เงิน	0.0033535963984665713
लव	ความรัก	0.003369432413028318
सिपाही	ทหาร	0.0034911646316844614
विशुद्ध	บริสุทธิ์	0.0036239847865915183
