djevojka	момиче	0.0
datoteke	файлове	0.0
engleska	англия	0.0
pravilo	правило	0.0
biljke	растения	0.0
omogućiti	на	8.080677744193083e-17
karta	карта	9.871542222189811e-17
avion	самолет	9.871542222189818e-17
turneja	турне	1.7561658473303915e-16
pojaviti	появи	2.0733913072367439e-16
parlamenta	парламент	3.3268513074383487e-16
nalaziti	да	5.567170950058793e-16
lijekovi	лекарства	6.486687860771985e-16
trougla	триъгълник	1.399675427954127e-15
srednjoj	втори	1.7594321167806422e-07
posebnim	специален	2.149894619992626e-07
visoku	високо	6.613101729735915e-07
pruža	осигурява	7.229424634705775e-07
cijelo	цялото	9.089774546083204e-07
tekućine	течности	9.93933585570127e-07
bliskom	близо	1.0494051577612726e-06
insekata	насекоми	1.1543520486683687e-06
uniji	съюз	2.0381016331397057e-06
početka	начало	2.6948705442600282e-06
konstantno	постоянно	3.0026473787745968e-06
privredna	икономически	3.4390109978563414e-06
pećine	пещери	3.4745378905914564e-06
određenoj	определен	3.52555927048484e-06
energije	енергия	3.580266133385201e-06
ranih	рано	4.5701400072092015e-06
osnovano	основан	5.081336556401744e-06
boja	цвят	5.08307578656952e-06
interfejsa	интерфейс	5.188715757889574e-06
zrake	лъчи	5.62418307431082e-06
uveliko	значително	6.6723991057234994e-06
nikola	никола	6.770811160888663e-06
pogrešno	погрешно	6.985827091667253e-06
oboljenja	заболявания	7.114206032348643e-06
pozorište	театър	7.118977270154846e-06
dostiže	достигне	7.580215932277204e-06
državu	държавата	7.594922965436552e-06
službu	обслужване	8.005033787194748e-06
uobičajene	срещани	8.540441290907556e-06
slučajevima	случаи	8.767118429505981e-06
socijalizma	социализъм	9.762896660201094e-06
teški	тежък	1.0197288775328801e-05
sandžak	санджак	1.0953257089789475e-05
ponovno	отново	1.1329938835878183e-05
njemačkog	немски	1.173833963208455e-05
podsjeća	напомня	1.1791353138117264e-05
živim	аз	1.2279648199546232e-05
industriji	промишленост	1.2493790675464194e-05
zalaska	залез	1.29923985036623e-05
dostupne	разположение	1.3091641349411847e-05
kćerke	дъщери	1.3307105156304733e-05
pohvaliti	да	1.5043156322084417e-05
hotelu	хотел	1.5103545138048974e-05
efekata	ефектът	1.568193115486469e-05
dostigao	достигнал	1.6128739371531202e-05
kraljice	кралица	1.640349494689042e-05
članak	статия	1.6754348756139998e-05
otac	баща	1.681201322776982e-05
kažu	казват	1.7076456606262942e-05
cijelog	цялото	1.7463257356527072e-05
ptice	птици	1.7463257356527072e-05
slijedi	следва	1.780293430971342e-05
pjevaju	пеят	2.0043300803682945e-05
kultura	култура	2.0202100211324872e-05
pojavili	появи	2.0484419699426077e-05
mjehur	мехур	2.199245349870977e-05
došao	дойде	2.2730603605753048e-05
egipta	египет	2.3439153057139923e-05
dijelom	отчасти	2.469038356097051e-05
štitna	жлеза	2.4861914289793846e-05
marsu	марс	2.5101751056265993e-05
će	ще	2.5357695743179863e-05
dobar	добре	2.5543454597342818e-05
teoretski	теоретично	2.554345459781403e-05
vjetar	вятър	2.558363524030427e-05
ovim	тази	2.8484041880470653e-05
šupljinu	кухина	2.9160500183677495e-05
jedinstveno	уникален	2.928604749708432e-05
porezi	данъци	3.051093445335267e-05
apsolutno	абсолютно	3.106492294971558e-05
djecom	деца	3.111729481021579e-05
upotrebi	употреба	3.173629781595445e-05
potvrđuje	потвърждава	3.315795986408136e-05
vojsci	армия	3.473518247877691e-05
član	член	3.50208954042689e-05
stanovništvo	население	3.5455863611202975e-05
hrvatskih	хърватски	3.557340365382384e-05
osmanskom	османски	3.6022570493507546e-05
evropljani	европейците	3.700395747621173e-05
društveno	социално	3.7626769144210767e-05
americi	америка	3.774835461371386e-05
neba	небето	3.839534513288477e-05
p|pobjednik	победител	3.839534513288477e-05
političke	политически	4.0294702625061964e-05
centri	центрове	4.047126978230501e-05
skupine	групи	4.080602984752774e-05
procesor	процесор	4.174945964287793e-05
finska	финландия	4.3046815389111666e-05
ceca	цеца	4.560672246036531e-05
nositelj	носител	4.618478756551063e-05
donosi	носи	4.6553134589051085e-05
njenim	неин	4.7688475535250075e-05
značajnu	значителен	4.8710621455375577e-05
tadašnji	тогава	4.8891946747452716e-05
narodnog	народен	4.9922978477166866e-05
proizvodnog	производство	5.00478947933789e-05
teritorij	територия	5.016208633391257e-05
titanijum	титан	5.3032621439019516e-05
slično	подобен	5.3154834403304446e-05
udio	дял	5.3186265050823095e-05
učitelj	учител	5.3258267556010907e-05
veličinu	размер	5.8622607068501976e-05
nedjelja	неделя	5.999219342522126e-05
evolucije	еволюция	6.015455608760393e-05
osmanlijska	османски	6.025216897796588e-05
njihov	техен	6.059796401903321e-05
interfejs	интерфейс	6.168254534566305e-05
naselili	установен	6.227493696635587e-05
temperaturi	температура	6.274031976087424e-05
snagom	сила	6.395888811758837e-05
pisanja	писане	6.412643718456061e-05
zimi	зимата	6.435409953762291e-05
opisuje	описва	6.448434366481027e-05
izvršiti	изпълни	6.690719339098004e-05
socijalni	социален	6.782447401871129e-05
književnog	литературен	6.795022821097316e-05
maroku	мароко	6.82769791520092e-05
mišići	мускули	6.902763889447301e-05
beč	виена	6.96200881897602e-05
brodovi	кораби	7.030252121606967e-05
prostirala	разпространение	7.036196590288869e-05
drugom	друг	7.087424170124346e-05
podijeljeni	разделен	7.141148672253826e-05
geografska	географски	7.304227126308348e-05
islamska	ислямски	7.333447056407752e-05
inostranstvu	чужбина	7.443007488331471e-05
stranci	чужденци	7.759787979053067e-05
magnetna	магнитен	7.8513064955632e-05
izgrađene	построен	7.922274428379293e-05
vlastite	собствен	8.34541607513898e-05
teritorije	територии	8.423693915987724e-05
večera	вечеря	8.47073764234956e-05
vrhovni	върховен	8.626349061369951e-05
dogodio	се	8.685989604823366e-05
jezici	езици	8.817477474289617e-05
kristala	кристали	9.016781425275962e-05
obuhvaća	обхваща	9.034863868136165e-05
trgovački	търговски	9.224612696203669e-05
sličan	подобен	9.26332448178536e-05
enciklopedija	енциклопедия	9.740562820300674e-05
toranj	кула	9.760766470409358e-05
procjene	оценка	0.00010046448762782369
reći	да	0.00010179863737422029
carigrad	константинопол	0.0001060046898874206
osvaja	побеждава	0.00010778758506192812
njemačkih	немски	0.000109896236757239
ponovnog	отново	0.00011275954570481431
spomenuti	да	0.00011336103096649723
kule	кули	0.00011365374032992989
korisnik	потребител	0.00011368027166166649
los	лос	0.00011385999879692406
tehnička	технически	0.00011396539906283395
masakr	клане	0.00011560187433336708
neophodno	необходимо	0.00011793936837670239
dolara	долара	0.00011812052148845565
osnivaju	установят	0.00011842780692505954
južnu	южно	0.00012306806985457066
latinske	латински	0.00012347527864178408
svom	неговата	0.00012397036559394116
dobitnik	победител	0.00012627985464692406
važnost	важност	0.00012741031880241047
neovisno	независимо	0.00012877253422591148
čovjek	мъж	0.00013112984322046072
kisika	кислород	0.0001314711525899786
turske	турски	0.00013496454715320304
društveni	социален	0.00013782480159954972
glavni	основен	0.00013790513861357224
gradnji	строителство	0.00013958710200103247
prvobitno	първоначално	0.00014026302464489068
pokreće	започва	0.00014040649710136342
milion	милион	0.00014146817465703434
svih	всичко	0.0001433749765995251
ugljikohidrati	въглехидрати	0.00014505132862413194
matematike	математика	0.00014713121596893097
zaštita	защита	0.0001488864802485722
igri	игри	0.00015014666860440037
antarktika	антарктида	0.00015319687548857232
odbrane	отбрана	0.00015578084991088795
medalja	медал	0.0001564043069177223
kiselinu	киселина	0.00015852397389119657
odakle	къде	0.0001601722622475277
politika	политика	0.00016121649854889666
frekvencija	честота	0.00016294376726603933
kalendar	календар	0.00016388640932535776
računara	компютър	0.00016458995953794607
trag	следа	0.0001687077850657009
deklaracija	декларация	0.0001703950043277078
prihvata	приема	0.0001707076497775449
mogućnosti	възможности	0.00017211050305066675
prvenstveno	всичко	0.00017225487947781975
slova	думи	0.00017403694883094025
hotela	хотел	0.00017632902961497375
avioni	самолети	0.00017680214819707505
kršćani	християните	0.00017753492241333427
para	за	0.00018177011752661327
obzira	независимо	0.00018520483630666174
arabiji	арабия	0.00018598520433813688
osmanske	османски	0.000186086712856694
ratovima	войни	0.00018696839079651326
geološki	геоложки	0.00018716425412104368
kihot	кихот	0.0001891651506356424
teoriju	теория	0.0001895227622477184
goriva	гориво	0.00019129193317776893
visoko	високо	0.00019284069973603274
stoljeća	век	0.00019631902438693312
svjetlost	светлина	0.00020009749077785322
metodu	метод	0.00020091149089684917
turska	турция	0.00020133889162659075
osvajanja	завоевания	0.00020545154428651784
sumpora	сяра	0.0002107252478323873
izdata	издаден	0.00021099118577871975
udarac	удар	0.00021405174163658338
društvenoj	социален	0.0002153041748042353
američkim	американски	0.00021579129258192294
djece	деца	0.00021771606226676367
pokret	движение	0.00022055570720672964
osobito	особено	0.00022079770942987664
sadržaja	съдържание	0.0002217514219417952
beču	виена	0.00022305081173724874
priprema	подготовка	0.00022384257429680133
poljoprivredu	стопанство	0.00022797041181561988
heinrich	хайнрих	0.0002300392808064992
simptomi	симптоми	0.00023042096255484912
australija	австралия	0.00024034684391678447
ratova	войни	0.00024154411019671913
tematika	теми	0.00024214099305897724
ubijen	убит	0.00024231141296441813
matematika	математика	0.00024279602694525943
korištenja	употреба	0.00024323185092531337
hemijski	химически	0.0002444392135703192
snage	сила	0.0002459241494327697
rimski	римски	0.0002466322298859972
svega	всичко	0.00024829895511718184
sandžaka	санджак	0.00024852960450544813
boje	цветове	0.0002495542202495282
straha	страх	0.00025636242561836395
izvore	източници	0.00025703982041128316
proizvoda	продукт	0.00025951323044500423
ostvariti	да	0.0002618540978373536
južni	южен	0.0002693064573420021
dobrom	добре	0.00027009879774035156
vjeruje	вярва	0.00027940303797395586
računovodstva	счетоводство	0.0002803361775725756
položajem	позиция	0.0002857704321418931
kleopatra	клеопатра	0.0002884855707571641
ribolov	риболов	0.0002983553251232074
nizak	ниско	0.0002987670764166912
pobuna	бунт	0.0003000924698409552
uloge	роли	0.0003042777746336563
ikad	някога	0.00031452568703568086
hercegovinu	херцеговина	0.0003146113434667543
sreću	щастие	0.0003159107107458644
protestantizam	протестантство	0.000316580759009359
definira	определя	0.0003176031519861088
proizvođač	производител	0.0003199468735480784
srbe	сърбите	0.0003218584613118255
zajednice	общности	0.0003261556791476289
glumica	актриса	0.00032667983533820916
belgija	белгия	0.00033378249871436
ravnice	равнини	0.00033578465901578833
sjeverne	северен	0.0003418272063625525
aziji	азия	0.0003528032296628125
glavobolje	главоболие	0.00035433605495333666
poluotoka	полуостров	0.00035911666273668913
porođaja	раждане	0.0003693465975725121
ograničen	ограничен	0.00037165964661942016
četvrtog	четвъртия	0.0003779704497911527
počinju	започват	0.0003779773617107757
izazvati	да	0.0003788317380975529
desetljeća	десетилетия	0.0003804442368959484
turneju	турне	0.0003884666216868772
tehnika	техниката	0.00038941654136954274
granici	граница	0.00039151978208803274
jugoslaviji	югославия	0.0003960465983495445
čini	изглежда	0.00039857206059558777
makedonije	македония	0.0004062360233099552
ceste	пътища	0.000406307771400192
šah	шах	0.0004080628340775439
navedeni	изброени	0.0004106531151667174
istočnog	източен	0.00041698740355837277
vjerski	религиозен	0.00041893829738113013
jedva	едва	0.00041968918040784887
ovakvim	този	0.00042503218034506467
natrag	обратно	0.00042531934174729963
predmeta	елементи	0.00042552605611958144
variraju	варира	0.0004257015892255327
brzinom	скорост	0.00042659547789642295
poljoprivrednih	земеделски	0.00042895275889805575
fizika	физика	0.00043057917479319055
unijeti	да	0.0004311689882976604
ispred	пред	0.0004321756362565777
glumac	актьор	0.00043231468552797206
centar|p|	център	0.00043375086980221756
pitanja	въпроси	0.00043596380927096257
ana	ана	0.00043867538345400165
cijev	тръба	0.0004393187212314251
robova	роби	0.0004398839473450751
egipćani	египтяни	0.00044916022486752774
porodica	семейство	0.00044975124369607685
varijante	варианти	0.0004555969362468422
radilo	работил	0.00045922845178050266
osnovno	основен	0.0004610119934960478
razmjenu	обмен	0.00046137365255397006
grupu	група	0.0004625607172851474
popularan	популярен	0.00046385625848348474
znaju	знаят	0.00046542933132338177
brod	кораб	0.00047450375022909904
visoravan	плато	0.0004785406821194368
autoru	автора	0.00047924052782869603
izlučuje	отделя	0.0004800003515928706
