thăng	ప్రచారం	4.405885511216726e-07
phần	భాగం	1.095560333017588e-06
nóng	వేడి	1.0733860456745887e-05
quệ	పేద	1.6531883033019787e-05
thời	సమయం	2.9909974847651253e-05
đường	వీధి	3.184962029841391e-05
lui	తిరిగి	3.3723987733149756e-05
hầu	దాదాపు	4.844384226448817e-05
hí	నే	5.575750450139516e-05
tủi	చెడు	6.329740317913239e-05
kẻo	లేదంటే	0.00011223551546577458
kiểm	తనిఖీ	0.00011729350056870807
trí	మనసు	0.00015984548157959528
lình	అకస్మాత్తుగా	0.0001717929361184835
loạianh	రకం	0.00018111528117795213
thiếu	చిన్న	0.0001855710428550302
chừa	వదిలి	0.0002246618272279522
other	ఇతర	0.0002370233950647251
vấn	సలహా	0.000252729410050751
dẫu	అయితే	0.00037476518126468885
xí	ఫ్యాక్టరీ	0.0003784754569184729
mượn	ఋణం	0.0004331476978047095
tình	ప్రేమ	0.0004340383275615388
thương	ప్రేమ	0.000452367861668117
viêt	రచన	0.00047567541238773735
dỹ	డి	0.000570990945522019
đảm	హామీ	0.0005784268408639987
suê	కాబట్టి	0.0008278769150856159
vẫn	ఇప్పటికీ	0.000915739698871179
thuộc	చెందినవి	0.0010129138549267835
tý	ఎలుక	0.0010617873141644993
lôi	లోపం	0.001123599176001779
nguyệt	చంద్రుడు	0.0011354995299676998
los	లాస్	0.0011770881656630514
nọ	ఇతర	0.0011827663765600978
tại	లో	0.0012098655155938702
ha	హ	0.001241297119005395
trối	చివరి	0.0013073179113147484
ngào	తీపి	0.0013145121752359031
nagar	నగర్	0.0013983750472042048
mỡ	కొవ్వు	0.0015527903607498788
đần	మూగ	0.001762976258611155
dì	అత్త	0.0018056008559235032
trào	విస్ఫోటనం	0.0019250575186523673
miêu	పిల్లి	0.001996476609001417
thiệu	పరిచయం	0.002018701967469295
khép	దగ్గరగా	0.002027820674145817
loạivõ	రకం	0.002131627607261902
mỹcông	అమెరికా	0.00218142608285879
elíp	దీర్ఘ	0.002251769437818609
mía	చెరకు	0.002327857171560342
hé	పోయింది	0.0023506736391020315
tịch	అధ్యక్షుడు	0.0024245757894418595
homer	హోమర్	0.0025054981827194543
đàm	చర్చలు	0.0025388360772677747
nghiệp	కర్మ	0.0025462317997123696
mêtan	మీథేన్	0.0027632194102462865
bùng	మంట	0.002840749948161212
food	ఆహార	0.002863696875876823
nhỏ|phải|px|khu	కుడి	0.0028872754018910347
trộm	దొంగలు	0.0029716785074339782
bớ	చుట్టు	0.00301282770497509
cẩn	జాగ్రత్త	0.0030393304866101816
sweet	తీపి	0.003081652368442043
hỉ	దెబ్బ	0.003386821728791291
ôzôn	ఓజోన్	0.0034053603551110027
ya	య	0.0036366170002028447
