→	-1.0	1
regale	-1.0	1
regal	-1.0	1
reforma	-1.0	1
des	-1.0	1
devenise	-1.0	1
anatolia	-1.0	1
real	-1.0	1
anal	-1.0	1
raza	-1.0	1
amsterdam	-1.0	1
rap	-1.0	1
diesel	-1.0	1
rege	-1.0	1
queen	-1.0	1
doi	-1.0	1
veronica	-1.0	1
dorea	-1.0	1
dorit	-1.0	1
dracul	-1.0	1
protector	-1.0	1
alzheimer	-1.0	1
du	-1.0	1
dublin	-1.0	1
dumas	-1.0	1
dur	-1.0	1
economic	-1.0	1
putin	-1.0	1
edgar	-1.0	1
democrat	-1.0	1
della	-1.0	1
satele	-1.0	1
costa	-1.0	1
salvat	-1.0	1
zis	-1.0	1
sahara	-1.0	1
sabia	-1.0	1
s	-1.0	1
crassus	-1.0	1
crea	-1.0	1
creat	-1.0	1
zori	-1.0	1
rugby	-1.0	1
delta	-1.0	1
°c	-1.0	1
cui	-1.0	1
rousseau	-1.0	1
cult	-1.0	1
romulus	-1.0	1
anton	-1.0	1
rex	-1.0	1
reptile	-1.0	1
anterior	-1.0	1
dan	-1.0	1
anna	-1.0	1
regional	-1.0	1
regina	-1.0	1
°c	-1.0	1
alta	-1.0	1
edinburgh	-1.0	1
editor	-1.0	1
fifa	-1.0	1
alaska	-1.0	1
petersburg	-1.0	1
peru	-1.0	1
fin	-1.0	1
persia	-1.0	1
permanente	-1.0	1
pennsylvania	-1.0	1
florian	-1.0	1
fluvial	-1.0	1
patria	-1.0	1
fm	-1.0	1
feudale	-1.0	1
parte	-1.0	1
palmares	-1.0	1
pakistan	-1.0	1
otto	-1.0	1
osman	-1.0	1
osiris	-1.0	1
os	-1.0	1
fox	-1.0	1
francesco	-1.0	1
orient	-1.0	1
francisco	-1.0	1
franz	-1.0	1
frederic	-1.0	1
format	-1.0	1
feldspat	-1.0	1
placebo	-1.0	1
federal	-1.0	1
alpine	-1.0	1
printrun	-1.0	1
einstein	-1.0	1
all	-1.0	1
ele	-1.0	1
prime	-1.0	1
emo	-1.0	1
enea	-1.0	1
erei	-1.0	1
algeria	-1.0	1
eva	-1.0	1
potter	-1.0	1
evita	-1.0	1
post	-1.0	1
alexandria	-1.0	1
populate	-1.0	1
alelă	-1.0	1
explicit	-1.0	1
