live	-1.0	1
science	-1.0	1
school	-1.0	1
dick	-1.0	1
balance	-1.0	1
santa	-1.0	1
sana	-1.0	1
dan	-1.0	1
ball	-1.0	1
lisa	-1.0	1
va	-1.0	1
exterior	-1.0	1
moon	-1.0	1
more	-1.0	1
bacteria	-1.0	1
georgia	-1.0	1
temple	-1.0	1
angular	-1.0	1
page	-1.0	1
scriptstyle	-1.0	1
secular	-1.0	1
puso	-1.0	1
×	-1.0	1
pura	-1.0	1
||left	-1.0	1
evil	-1.0	1
graves	-1.0	1
e	-1.0	1
davis	-1.0	1
please	-1.0	1
mismo	-1.0	1
sun	-1.0	1
exige	-1.0	1
cargo	-1.0	1
considerable	-1.0	1
park	-1.0	1
tomado	-1.0	1
your	-1.0	1
idea	-1.0	1
time	-1.0	1
royal	-1.0	1
football	-1.0	1
steven	-1.0	1
cid	-1.0	1
is	-1.0	1
square	-1.0	1
christian	-1.0	1
air	-1.0	1
dice	-1.0	1
rigor	-1.0	1
rights	-1.0	1
chili	-1.0	1
primordial	-1.0	1
principal	-1.0	1
francis	-1.0	1
richard	-1.0	1
visible	-1.0	1
soundtrack	-1.0	1
now	-1.0	1
alfredo	-1.0	1
joan	-1.0	1
rose	-1.0	1
noble	-1.0	1
kids	-1.0	1
corporation	-1.0	1
keith	-1.0	1
press	-1.0	1
film	-1.0	1
floral	-1.0	1
digital	-1.0	1
roger	-1.0	1
fina	-1.0	1
boys	-1.0	1
music	-1.0	1
first	-1.0	1
joe	-1.0	1
integra	-1.0	1
roll	-1.0	1
ep	-1.0	1
modo	-1.0	1
mark	-1.0	1
service	-1.0	1
marketing	-1.0	1
sex	-1.0	1
peter	-1.0	1
camp	-1.0	1
business	-1.0	1
michaels	-1.0	1
system	-1.0	1
michael	-1.0	1
human	-1.0	1
tanto	-1.0	1
cant	-1.0	1
surge	-1.0	1
defensor	-1.0	1
ca	-1.0	1
per	-1.0	1
hn	-1.0	1
london	-1.0	1
hill	-1.0	1
marie	-1.0	1
patio	-1.0	1
describe	-1.0	1
hop	-1.0	1
herbert	-1.0	1
ma	-1.0	1
eran	-1.0	1
tal	-1.0	1
machine	-1.0	1
guy	-1.0	1
he	-1.0	1
sub	0.03237786	2
un	0.0347465	2
magna	0.041075125	2
und	0.059193607	2
cree	0.061489344	2
hospital	0.06942706	2
san	0.07127239	2
filme	0.074288554	2
quince	0.079200454	2
you	0.07926707	2
daban	0.084586434	2
k	0.09013864	2
esa	0.09021547	2
center	0.09026566	2
good	0.09640144	2
cos	0.10119535	2
denso	0.105702	2
rb	0.10938995	2
at	0.10945022	2
girls	0.111162946	2
simple	0.111914665	2
rhythm	0.11219543	2
party	0.113974504	2
sp	0.11439198	2
diana	0.11578601	2
so	0.11616222	2
tests	0.11674786	3
wars	0.12106428	3
channel	0.12209241	3
sr	0.12260028	2
bell	0.1231163	2
designa	0.12385683	2
total	0.12493099	2
ha	0.12652308	2
bandos	0.1289112	3
marina	0.1298883	2
anderson	0.13094592	2
liverpool	0.13292418	2
ray	0.13728611	3
mala	0.14278011	2
presentes	0.14359345	2
du	0.14404158	2
lord	0.1463916	3
etc	0.15048513	3
trade	0.15060695	2
tim	0.15130372	2
orbital	0.15158045	5
vol	0.152572	2
m	0.15492472	3
semiconductor	0.15688722	3
bobby	0.16444674	2
toque	0.16546553	3
love	0.16568887	2
prepara	0.16573724	2
max	0.16814959	2
crazy	0.16833304	2
pone	0.16851026	3
peculiar	0.16893521	7
consume	0.17067146	3
vio	0.17126003	2
carl	0.17214099	2
of	0.17332807	4
man	0.1739155	3
hubo	0.17400105	3
romance	0.17599519	4
song	0.17620762	2
tienen	0.17639683	6
uso	0.17729495	5
deduce	0.18121499	3
decide	0.18142378	2
racial	0.18365186	4
momento	0.18402763	5
plasma	0.18494071	6
band	0.18609755	3
eco	0.18862997	5
all	0.18894295	5
get	0.18913375	5
informa	0.18932705	5
big	0.18968242	2
national	0.18973732	3
escape	0.19046356	5
great	0.19149323	2
xx	0.19219379	2
label	0.19292274	2
me	0.19483341	2
who	0.19599271	2
ad	0.19621868	2
superior	0.19837995	4
auge	0.19991803	4
poco	0.20053446	5
deja	0.20084092	8
reside	0.20096377	3
trad	0.20303963	4
lo	0.20333879	7
xi	0.20386899	3
alta	0.20445257	2
ido	0.20603107	3
aplica	0.2074164	11
parker	0.20795977	4
alchemist	0.20862675	2
or	0.20981605	7
archaea	0.21077038	5
libera	0.2114627	3
dont	0.21283041	2
academia	0.21311194	7
dadas	0.2150781	3
hard	0.2155294	2
last	0.21676001	6
era	0.2173638	5
balada	0.21841869	6
lado	0.21935135	7
par	0.21992712	12
filial	0.22110477	3
matthew	0.22130066	2
notar	0.22158732	5
for	0.2222619	3
toda	0.22341184	4
son	0.22343504	4
project	0.22357963	3
protector	0.22413486	5
fortuna	0.22467303	17
note	0.22481743	2
a	0.2264153	6
regular	0.22818021	9
co	0.22858836	6
solo	0.22862218	10
base	0.22941971	10
hayan	0.22974078	9
gas	0.23032227	5
mil	0.2312212	15
extender	0.23218405	3
labor	0.23277381	6
micro	0.23330516	8
rama	0.23513468	2
ó	0.23533735	5
daba	0.23666832	4
portal	0.2370602	2
uu	0.23784396	4
global	0.23848796	4
tema	0.23988783	4
youtube	0.24038821	3
