silver	-1.0	1
fred	-1.0	1
jr	-1.0	1
sinatra	-1.0	1
singapore	-1.0	1
singapores	-1.0	1
hussein	-1.0	1
juan	-1.0	1
obelix	-1.0	1
dna	-1.0	1
internet	-1.0	1
fritz	-1.0	1
vers	-1.0	1
tros	-1.0	1
sixx	-1.0	1
dj	-1.0	1
vi	-1.0	1
division	-1.0	1
information	-1.0	1
koenigsegg	-1.0	1
viggo	-1.0	1
distribution	-1.0	1
din	-1.0	1
vika	-1.0	1
koalition	-1.0	1
knut	-1.0	1
simon	-1.0	1
beta	-1.0	1
himmler	-1.0	1
tsunami	-1.0	1
otto	-1.0	1
astrid	-1.0	1
tv	-1.0	1
oss	-1.0	1
sedan	-1.0	1
ort	-1.0	1
vanns	-1.0	1
seder	-1.0	1
inflation	-1.0	1
format	-1.0	1
opinion	-1.0	1
selassie	-1.0	1
transporter	-1.0	1
formella	-1.0	1
sena	-1.0	1
dramat	-1.0	1
sentida	-1.0	1
his	-1.0	1
arsenal	-1.0	1
ser	-1.0	1
hiroshima	-1.0	1
sharia	-1.0	1
sheen	-1.0	1
hinduism	-1.0	1
korn	-1.0	1
journalist	-1.0	1
formen	-1.0	1
fusion	-1.0	1
dianno	-1.0	1
diameter	-1.0	1
klan	-1.0	1
namibia	-1.0	1
nagasaki	-1.0	1
n	-1.0	1
kiev	-1.0	1
tog	-1.0	1
ibn	-1.0	1
birmingham	-1.0	1
socialism	-1.0	1
kring	-1.0	1
titanic	-1.0	1
tintin	-1.0	1
anta	-1.0	1
kenneth	-1.0	1
darwins	-1.0	1
hells	-1.0	1
blanda	-1.0	1
muse	-1.0	1
ms	-1.0	1
mr	-1.0	1
sorts	-1.0	1
sparta	-1.0	1
mozart	-1.0	1
anne	-1.0	1
inta	-1.0	1
spears	-1.0	1
mysterium	-1.0	1
out	-1.0	1
nation	-1.0	1
herbert	-1.0	1
nsdap	-1.0	1
now	-1.0	1
apartheid	-1.0	1
north	-1.0	1
herren	-1.0	1
nordost	-1.0	1
nog	-1.0	1
dessa	-1.0	1
nixon	-1.0	1
nirvana	-1.0	1
nikolaj	-1.0	1
kravet	-1.0	1
slog	-1.0	1
herman	-1.0	1
virginia	-1.0	1
nietzsche	-1.0	1
visa	-1.0	1
depp	-1.0	1
newton	-1.0	1
torres	-1.0	1
nervosa	-1.0	1
toronto	-1.0	1
vladimir	-1.0	1
klassen	-1.0	1
need	-1.0	1
ned	-1.0	1
dess	-1.0	1
anna	-1.0	1
scott	-1.0	1
own	-1.0	1
fascism	-1.0	1
jesus	-1.0	1
rna	-1.0	1
enat	-1.0	1
fasen	-1.0	1
istanbul	-1.0	1
baltimore	-1.0	1
balkan	-1.0	1
roger	-1.0	1
enade	-1.0	1
hiv	-1.0	1
rollen	-1.0	1
romeo	-1.0	1
emi	-1.0	1
ronaldo	-1.0	1
elvis	-1.0	1
babylon	-1.0	1
b	-1.0	1
fauna	-1.0	1
axl	-1.0	1
unik	-1.0	1
rousseau	-1.0	1
joan	-1.0	1
roy	-1.0	1
fem	-1.0	1
fart	-1.0	1
import	-1.0	1
far	-1.0	1
england	-1.0	1
jah	-1.0	1
beckham	-1.0	1
beck	-1.0	1
ras	-1.0	1
japan	-1.0	1
regi	-1.0	1
jensen	-1.0	1
ramen	-1.0	1
batman	-1.0	1
jacques	-1.0	1
queens	-1.0	1
queen	-1.0	1
rubiks	-1.0	1
q	-1.0	1
bas	-1.0	1
eros	-1.0	1
relation	-1.0	1
index	-1.0	1
religion	-1.0	1
rena	-1.0	1
protester	-1.0	1
horn	-1.0	1
reste	-1.0	1
jerusalems	-1.0	1
ivan	-1.0	1
riken	-1.0	1
honor	-1.0	1
press	-1.0	1
presley	-1.0	1
russell	-1.0	1
edgar	-1.0	1
philip	-1.0	1
philadelphia	-1.0	1
ph	-1.0	1
petra	-1.0	1
pest	-1.0	1
johnny	-1.0	1
isbn	-1.0	1
samman	-1.0	1
irans	-1.0	1
samuel	-1.0	1
pekar	-1.0	1
bero	-1.0	1
patent	-1.0	1
partner	-1.0	1
partido	-1.0	1
dsmiv	-1.0	1
iis	-1.0	1
iii	-1.0	1
jolie	-1.0	1
jon	-1.0	1
sauron	-1.0	1
atlanta	-1.0	1
tvfilm	-1.0	1
van	-1.0	1
pamela	-1.0	1
sara	-1.0	1
vana	-1.0	1
piano	-1.0	1
edison	-1.0	1
rwanda	-1.0	1
potter	-1.0	1
post	-1.0	1
fernando	-1.0	1
positioner	-1.0	1
position	-1.0	1
ulrich	-1.0	1
figuren	-1.0	1
einstein	-1.0	1
population	-1.0	1
film	-1.0	1
hugo	-1.0	1
pitt	-1.0	1
politiken	-1.0	1
policy	-1.0	1
poes	-1.0	1
