+	0.5579833	32
<	0.1616713	2
=	0.64206964	58
^circ	-1.0	1
a^	0.4425048	3
aachen	0.61208206	61
aachener	0.5809885	52
aaron	0.56040305	3
ab	0.058409505	2
abba	0.38938743	9
abbau	0.47862574	75
abbildung	0.528983	82
abbildungen	0.7706716	77
abbruch	0.56965095	72
abc	0.40005615	9
abend	0.49760276	65
abends	0.4953685	65
abenteuer	0.4264176	68
aber	0.30486342	17
abfolge	0.60569596	72
abgabe	0.4285187	70
abgebaut	0.37929142	34
abgeben	0.38355166	62
abgebildet	0.36576334	52
abgebrochen	0.3424572	53
abgegeben	0.3215024	53
abgegrenzt	0.36721402	65
abgehalten	0.41795665	71
abgekürzt	0.62098294	57
abgelehnt	0.7368356	72
abgeleitet	0.6086946	61
abgelöst	0.5138274	58
abgeordnete	0.583545	73
abgeordneten	0.45984125	70
abgeordnetenhaus	0.6525591	68
abgeschafft	0.3938179	69
abgeschlossen	0.45398447	69
abgesehen	0.3361374	72
abgesetzt	0.4356786	62
abgewickelt	0.35151574	63
abgrenzung	0.449086	71
abhängig	0.45065865	77
abhängigkeit	0.41044858	75
abitur	0.5310508	82
abkehr	0.39670342	56
abkommen	0.4929784	68
abkürzung	0.50190616	75
abkürzungen	0.7180288	66
ablauf	0.5313669	69
ablehnte	0.40287802	55
ablehnung	0.45909718	69
ableiten	0.7309917	64
ableitung	0.7343344	75
ableitungen	0.72453946	79
abmessungen	0.7548758	62
abneigung	0.48701054	62
aborigines	0.44098514	37
abraham	0.40046185	17
abs	-1.0	1
absatz	0.60289943	52
abschaffung	0.4176078	53
abschluss	0.63252085	68
abschnitt	0.56340444	74
abschnitte	0.553494	70
abschreibung	0.7160229	74
abseits	0.67732227	74
absetzen	0.48256576	55
absicht	0.44811955	63
absichtlich	0.36095896	65
absinth	0.5541039	30
absolut	-1.0	1
absolute	-1.0	1
absoluten	0.4170498	75
absolventen	0.66457117	74
absolvierte	0.44635502	53
absorbiert	0.3884343	52
abstammung	0.6196316	77
abstand	0.49428776	71
abstimmung	0.48940703	71
abständen	0.47433794	59
abteilung	0.44755602	64
abteilungen	0.49039096	74
abtreibung	0.44950774	68
abu	0.31321424	7
abwanderung	0.582992	67
abwechselnd	0.3757567	63
abwehr	0.36751977	50
abweichende	0.61841416	70
abweichung	0.6785833	65
abweichungen	0.68829554	65
abwesenheit	0.4784117	65
abzug	0.5801558	59
academy	0.59691703	3
acetylsalicylsäure	0.6781113	68
achat	0.49740383	75
achse	0.5529597	69
acht	0.4428732	52
achtelfinale	0.5042697	59
achten	0.48824865	55
action	0.93188405	3
adam	0.56488705	5
